"action","annotation_id","annotator","batch","corrected_action","created_at","dataset_rows_covered_if_validated","global_rank","high_priority_reason","high_priority_review","historical_bad_count","historical_bad_rate","historical_checked_count","id","lead_time","narration_text","normalized_narration_stage2","reasoning","round","scenario","secondary_action","status","timestamp_sec","updated_at","verdict","video_uid","watchlist_hit"
"Object Transfer",1253,"1",2,"Stationary","2026-03-03T16:24:55.183677Z",3,9079,"watchlist_verb","yes",0,0.0,0,1253,3.373,"#C C moves hand on the floor","moves hand on floor","[CtxFixed] The action of moving the hand on the floor suggests that C is deliberately placing or moving an object, likely in preparation for or as part of a larger action involving the floor.","r002","Desk Work","","silver",1464.0890358255576,"2026-03-03T16:24:55.183691Z","Bad","176e0cc4-f5f3-48a4-9032-7c9c04e003f9","yes"
"Locomotion",1254,"1",2,"","2026-03-03T16:25:01.356164Z",4,6121,"watchlist_verb","yes",0,0.0,0,1254,2.23,"#C C moves right leg forward","moves right leg forward","Body moving through space, specifically a leg movement which implies some form of locomotion.","r002","Desk Work","","silver",1595.2128358255577,"2026-03-03T16:25:01.356177Z","Gold","176e0cc4-f5f3-48a4-9032-7c9c04e003f9","yes"
"Stationary",1255,"1",2,"Locomotion","2026-03-03T16:25:05.969903Z",8,2363,"","no",0,0.0,0,1255,3.112,"#C C sits up","sits up","The action of sitting up is a transition to a stationary position with minimal body movement.","r002","Desk Work","","silver",1704.7434576136718,"2026-03-03T16:25:05.969918Z","Bad","176e0cc4-f5f3-48a4-9032-7c9c04e003f9","no"
"Stationary",1256,"1",2,"","2026-03-03T16:25:12.855990Z",4,8213,"","no",0,0.0,0,1256,2.15,"#C C stretches her hands","stretches her hands","Low body/hand motion, likely minimal acceleration.","r002","Desk Work","","silver",2145.939897124674,"2026-03-03T16:25:12.856002Z","Gold","176e0cc4-f5f3-48a4-9032-7c9c04e003f9","no"
"Task Operation",1257,"1",2,"","2026-03-03T16:25:15.983288Z",8,2053,"","no",0,0.0,0,1257,1.498,"#C C brushes the wall with brush","brushes wall with brush","Core manual task involving high hand activity.","r002","Mechanical Repair","","silver",603.8620281211263,"2026-03-03T16:25:15.983298Z","Gold","18fc3782-9929-4df3-b6c9-40943de4c22d","no"
"Task Operation",1258,"1",2,"Object Transfer","2026-03-03T16:25:21.513540Z",8,2036,"historical_bad","yes",2,1.0,2,1258,4.083,"#C C pulls out the plants","pulls out plants","Core task involving high hand activity.","r002","Gardening","","silver",10.0827886,"2026-03-03T16:25:21.513552Z","Bad","1aa9115a-ed78-43aa-a084-3fa62ec69e14","no"
"Object Transfer",1259,"1",2,"","2026-03-03T16:25:24.429806Z",10,1449,"","no",0,0.0,0,1259,1.422,"#C C picks plants from the ground","picks plants from ground","The action involves picking up objects (plants), which is a logistics step.","r002","Gardening","","silver",98.8693886,"2026-03-03T16:25:24.429821Z","Gold","1aa9115a-ed78-43aa-a084-3fa62ec69e14","no"
"Stationary",1260,"1",2,"","2026-03-03T16:25:27.916471Z",4,6181,"watchlist_verb","yes",0,0.0,0,1260,1.962,"#O person X touches a plant","person x touches plant","Low body/hand motion, likely inspecting the plant.","r002","Gardening","","silver",108.8686386,"2026-03-03T16:25:27.916481Z","Gold","1aa9115a-ed78-43aa-a084-3fa62ec69e14","yes"
"Object Transfer",1261,"1",2,"","2026-03-03T16:25:32.155271Z",3,11549,"","no",0,0.0,0,1261,2.666,"#C C picks up the rake","picks up rake","Logistics/Setup step involving picking up an object.","r002","Gardening","","silver",483.5684145437567,"2026-03-03T16:25:32.155282Z","Gold","1aa9115a-ed78-43aa-a084-3fa62ec69e14","no"
"Locomotion",1262,"1",2,"Task Operation","2026-03-03T16:27:12.881663Z",4,8137,"","no",0,0.0,0,1262,93.994,"#C C spreads soil using a rake","spreads soil using rake","Body moving through space with a tool, likely involves high body acceleration.","r002","Gardening","","silver",484.48248454375664,"2026-03-03T16:27:12.881676Z","Bad","1aa9115a-ed78-43aa-a084-3fa62ec69e14","no"
"Task Operation",1263,"1",2,"","2026-03-03T16:27:17.660054Z",4,7915,"","no",0,0.0,0,1263,2.949,"#C C removes dirt from the rake with left hand","removes dirt from rake with left hand","Core manual task involving high hand activity.","r002","Gardening","","silver",492.0939645437567,"2026-03-03T16:27:17.660065Z","Gold","1aa9115a-ed78-43aa-a084-3fa62ec69e14","no"
"Locomotion",1264,"1",2,"Task Operation","2026-03-03T16:27:22.367783Z",3,9782,"","no",0,0.0,0,1264,2.93,"#C C digs the soil using a rake","digs soil using rake","Body moving through space with high body acceleration due to digging activity.","r002","Gardening","","silver",553.1064021677084,"2026-03-03T16:27:22.367796Z","Bad","1aa9115a-ed78-43aa-a084-3fa62ec69e14","no"
"Locomotion",1265,"1",2,"Task Operation","2026-03-03T16:27:28.307991Z",3,9783,"","no",0,0.0,0,1265,3.781,"#C C digs the soil with the post hole digger","digs soil with post hole digger","Body moving through space with the post hole digger, involves high body acceleration.","r002","Gardening","","silver",742.7944621677084,"2026-03-03T16:27:28.308003Z","Bad","1aa9115a-ed78-43aa-a084-3fa62ec69e14","no"
"Stationary",1266,"1",2,"Task Operation","2026-03-03T16:27:40.814990Z",5,5186,"","no",0,0.0,0,1266,5.382,"#C C plays solitaire card game on the phone","plays solitaire card game on phone","Low body/hand motion, engaged in a sedentary activity.","r002","Playing Instrument","","silver",6.0639896,"2026-03-03T16:27:40.814999Z","Bad","1b2f838a-ff28-4e8f-84db-bb46a163eb50","no"
"Stationary",1267,"1",2,"","2026-03-03T16:27:45.056576Z",6,3277,"watchlist_verb","yes",0,0.0,0,1267,1.686,"#C C scrolls on the screen to move cards","scrolls on screen to move cards","Low body/hand motion, likely involves minimal physical activity.","r002","Playing Instrument","","silver",18.0836496,"2026-03-03T16:27:45.056586Z","Gold","1b2f838a-ff28-4e8f-84db-bb46a163eb50","yes"
"Stationary",1268,"1",2,"Task Operation","2026-03-03T16:27:49.046063Z",3,11845,"","no",1,1.0,1,1268,2.514,"#C C plays a game on the laptop.","plays game on laptop","Low body/hand motion, engaged in a sedentary activity.","r002","Desk Work","","silver",167.622,"2026-03-03T16:27:49.046072Z","Bad","1cc9c902-adfc-47c0-bf90-76619deedaad","no"
"Stationary",1269,"1",2,"","2026-03-03T16:27:52.914459Z",5,5135,"","no",0,0.0,0,1269,1.459,"#C C places his right hand on the laptop.","places his right hand on laptop","Placing hand on a surface indicates a pause or setup for a task, with minimal movement.","r002","Desk Work","","silver",1406.70423,"2026-03-03T16:27:52.914469Z","Gold","1cc9c902-adfc-47c0-bf90-76619deedaad","no"
"Object Transfer",1270,"1",2,"","2026-03-03T16:28:02.880015Z",4,6502,"","no",0,0.0,0,1270,2.501,"#C C drops the phone in his right hand on a table.","drops phone in his right hand on table","Refined via regex fallback","r002","Desk Work","","silver",2188.417543333333,"2026-03-03T16:28:02.880025Z","Gold","1cc9c902-adfc-47c0-bf90-76619deedaad","no"
"Task Operation",1271,"1",2,"","2026-03-03T16:28:10.543262Z",3,11604,"","no",0,0.0,0,1271,6.26,"#C C pinches the kick scooter fork.","pinches kick scooter fork","Core manual task involving high hand activity.","r002","Mechanical Repair","","silver",53.0056896,"2026-03-03T16:28:10.543274Z","Gold","1ea5b82f-85ab-4b05-8c55-9cc9ce9b542a","no"
"Object Transfer",1272,"1",2,"","2026-03-03T16:28:37.451944Z",3,11064,"","no",0,0.0,0,1272,20.225,"#C C picks the bolt on the table with his right hand.","picks bolt on table with his right hand","Logistics step involving picking up an object.","r002","Mechanical Repair","","silver",249.9914996,"2026-03-03T16:28:37.451958Z","Gold","1ea5b82f-85ab-4b05-8c55-9cc9ce9b542a","no"
"Object Transfer",1273,"1",2,"","2026-03-03T16:28:40.712077Z",5,4596,"","no",0,0.0,0,1273,1.325,"#C C drops the spanner on the table.","drops spanner on table","Refined via regex fallback","r002","Mechanical Repair","","silver",277.9832996,"2026-03-03T16:28:40.712088Z","Gold","1ea5b82f-85ab-4b05-8c55-9cc9ce9b542a","no"
"Object Transfer",1274,"1",2,"","2026-03-03T16:28:44.531109Z",3,9968,"","no",0,0.0,0,1274,2.164,"#C C drops the nut on the table.","drops nut on table","Refined via regex fallback","r002","Mechanical Repair","","silver",312.9523109546634,"2026-03-03T16:28:44.531118Z","Gold","1ea5b82f-85ab-4b05-8c55-9cc9ce9b542a","no"
"Task Operation",1275,"1",2,"","2026-03-03T16:28:49.901564Z",26,230,"","no",0,0.0,0,1275,2.784,"#C C chops the brussels sprouts with a knife","chops brussels sprouts with knife","Core task involving high hand activity and repetitive motion.","r002","Cooking","","silver",2.6136386000000003,"2026-03-03T16:28:49.901576Z","Gold","1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c","no"
"Object Transfer",1276,"1",2,"","2026-03-03T16:28:56.188876Z",6,3607,"","no",0,0.0,0,1276,4.562,"#C C picks the brussels sprouts from its bag","picks brussels sprouts from its bag","Logistics/Setup step (picking up objects).","r002","Cooking","","silver",203.4389086,"2026-03-03T16:28:56.188888Z","Gold","1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c","no"
"Object Transfer",1277,"1",2,"","2026-03-03T16:28:59.856367Z",4,8318,"","no",0,0.0,0,1277,1.73,"#C C throws the trash in the litter bin","throws trash in litter bin","Moving an object (trash) to a specific location (litter bin).","r002","Cooking","","silver",357.40139860000005,"2026-03-03T16:28:59.856381Z","Gold","1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c","no"
"Object Transfer",1278,"1",2,"Task Operation","2026-03-03T16:29:09.135462Z",4,6149,"watchlist_verb","yes",0,0.0,0,1278,7.739,"#C C opens the door with a key","opens door with key","Logistics step involving picking up and using a key to open a door.","r002","Cooking","","silver",524.0837586,"2026-03-03T16:29:09.135475Z","Bad","1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c","yes"
"Object Transfer",1279,"1",2,"","2026-03-03T16:29:17.084446Z",4,7074,"","no",0,0.0,0,1279,1.609,"#C C picks the cooking stick with her right hand","picks cooking stick with her right hand","Logistics step involving picking up an object.","r002","Cooking","","silver",1263.474167613672,"2026-03-03T16:29:17.084457Z","Gold","1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c","no"
"Locomotion",1280,"1",2,"Task Operation","2026-03-03T16:29:28.927824Z",14,771,"","no",0,0.0,0,1280,7.696,"#c c sweeps","sweeps","Body moving through space with sweeping motion, high body acceleration.","r002","Gardening","","silver",28.4786386,"2026-03-03T16:29:28.927835Z","Bad","200a8f32-c44a-463d-ba39-0190a0bddf7a","no"
"Stationary",1281,"1",2,"Object Transfer","2026-03-03T16:29:36.148199Z",4,7937,"","no",0,0.0,0,1281,5.561,"#c c removes jacket","removes jacket","The action involves removing a jacket, which is a quick motion but does not involve significant body movement or hand activity that would indicate locomotion, essential operation, object transfer, search, or error/correction.","r002","Gardening","","silver",216.8205486,"2026-03-03T16:29:36.148209Z","Bad","200a8f32-c44a-463d-ba39-0190a0bddf7a","no"
"Task Operation",1282,"1",2,"","2026-03-03T16:30:36.742771Z",9,1652,"","no",0,0.0,0,1282,1.748,"#C C cleans with the brush.","cleans with brush","Core task involving high hand activity.","r002","Gardening","","silver",263.3270246369238,"2026-03-03T16:30:36.742782Z","Gold","200a8f32-c44a-463d-ba39-0190a0bddf7a","no"
"Task Operation",1283,"1",2,"","2026-03-03T16:30:45.287068Z",6,3332,"","no",0,0.0,0,1283,1.557,"#C C cleans the brush.","cleans brush","Core task involving manual cleaning activity, high hand acceleration.","r002","Gardening","","silver",275.2421946369238,"2026-03-03T16:30:45.287079Z","Gold","200a8f32-c44a-463d-ba39-0190a0bddf7a","no"
"Object Transfer",1284,"1",2,"Task Operation","2026-03-03T16:30:48.838769Z",5,5017,"","no",0,0.0,0,1284,14.602,"#C C picks the secateurs.","picks secateurs","Logistics step involving picking up an object.","r002","Gardening","","silver",318.7177646369238,"2026-03-03T16:31:07.533841Z","Bad","200a8f32-c44a-463d-ba39-0190a0bddf7a","no"
"Object Transfer",1285,"1",2,"","2026-03-03T16:30:51.589013Z",6,3235,"watchlist_verb","yes",0,0.0,0,1285,1.252,"#C C moves the dirt to the dustpan.","moves dirt to dustpan","Logistics step involving moving an object (dirt) to another object (dustpan).","r002","Gardening","","silver",412.6940946369238,"2026-03-03T16:30:51.589020Z","Gold","200a8f32-c44a-463d-ba39-0190a0bddf7a","yes"
"Object Transfer",1286,"1",2,"","2026-03-03T16:31:14.649789Z",5,4558,"","no",0,0.0,0,1286,2.005,"#C C drops the dirt in the dustbin.","drops dirt in dustbin","[CtxFixed] The action of dropping the dirt into the dustbin is a deliberate placement, which fits the criteria for 'Object Transfer'.","r002","Gardening","","silver",426.6333146369238,"2026-03-03T16:31:14.649801Z","Gold","200a8f32-c44a-463d-ba39-0190a0bddf7a","no"
"Object Transfer",1287,"1",2,"","2026-03-03T16:31:17.668447Z",7,2929,"","no",0,0.0,0,1287,1.562,"#C C puts the dustpan on the floor.","puts dustpan on floor","Logistics/Setup step, placing an object.","r002","Gardening","","silver",437.5166546369238,"2026-03-03T16:31:17.668458Z","Gold","200a8f32-c44a-463d-ba39-0190a0bddf7a","no"
"Object Transfer",1288,"1",2,"","2026-03-03T16:31:20.298458Z",8,2289,"","no",0,0.0,0,1288,1.106,"#C C puts the dustbin down.","puts dustbin down","The action involves placing an object (dustbin) in a specific location.","r002","Gardening","","silver",510.8744246369238,"2026-03-03T16:31:20.298467Z","Gold","200a8f32-c44a-463d-ba39-0190a0bddf7a","no"
"Search",1289,"1",2,"Stationary","2026-03-03T16:31:25.463854Z",4,6221,"watchlist_verb","yes",0,0.0,0,1289,3.463,"#C C touches the weed.","touches weed","The action involves a visual or tactile search for the weed.","r002","Gardening","","silver",535.3407046369238,"2026-03-03T16:31:25.463869Z","Bad","200a8f32-c44a-463d-ba39-0190a0bddf7a","yes"
"Task Operation",1290,"1",2,"","2026-03-03T16:31:32.124773Z",4,7950,"","no",0,0.0,0,1290,4.989,"#C C removes the plants on the ground.","removes plants on ground","Core task involving manual effort to remove plants, high hand activity.","r002","Gardening","","silver",571.610917613672,"2026-03-03T16:31:32.124783Z","Gold","200a8f32-c44a-463d-ba39-0190a0bddf7a","no"
"Task Operation",1291,"1",2,"","2026-03-03T16:31:35.489487Z",5,5442,"","no",0,0.0,0,1291,1.897,"#C C removes the plants on the wall","removes plants on wall","Core task involving manual effort and manipulation.","r002","Gardening","","silver",941.1082118961853,"2026-03-03T16:31:35.489500Z","Gold","200a8f32-c44a-463d-ba39-0190a0bddf7a","no"
"Object Transfer",1292,"1",2,"","2026-03-03T16:31:42.975389Z",7,2985,"","no",0,0.0,0,1292,5.14,"#C C removes the dry plants from the wall.","removes dry plants from wall","The action involves picking up and removing objects, which is a logistics step.","r002","Gardening","","silver",1001.519001896185,"2026-03-03T16:31:42.975400Z","Gold","200a8f32-c44a-463d-ba39-0190a0bddf7a","no"
"Object Transfer",1293,"1",2,"","2026-03-03T16:31:46.831505Z",5,5295,"","no",0,0.0,0,1293,2.005,"#C C puts the dry plants in the dustbin.","puts dry plants in dustbin","Logistics step involving picking up and disposing of items.","r002","Gardening","","silver",1037.494871896185,"2026-03-03T16:31:46.831517Z","Gold","200a8f32-c44a-463d-ba39-0190a0bddf7a","no"
"Task Operation",1294,"1",2,"","2026-03-03T16:31:49.997361Z",4,6278,"","no",0,0.0,0,1294,1.759,"#C C breaks the dry plants.","breaks dry plants","Core task involving manual effort, high hand activity.","r002","Gardening","","silver",1047.1350018961853,"2026-03-03T16:31:49.997372Z","Gold","200a8f32-c44a-463d-ba39-0190a0bddf7a","no"
"Object Transfer",1295,"1",2,"","2026-03-03T16:31:57.841753Z",4,7838,"","no",0,0.0,0,1295,1.249,"#C C puts sticks in dustbin","puts sticks in dustbin","Logistics step involving the placement of objects.","r002","Gardening","","silver",1129.5289116989584,"2026-03-03T16:31:57.841762Z","Gold","200a8f32-c44a-463d-ba39-0190a0bddf7a","no"
"Object Transfer",1296,"1",2,"","2026-03-03T16:32:01.525828Z",9,1883,"","no",0,0.0,0,1296,1.427,"#C C puts the weeds in the dustbin","puts weeds in dustbin","Logistics step involving picking up and disposing of an object.","r002","Gardening","","silver",1378.5428654638638,"2026-03-03T16:32:01.525840Z","Gold","200a8f32-c44a-463d-ba39-0190a0bddf7a","no"
"Task Operation",1297,"1",2,"","2026-03-03T16:32:49.275917Z",9,1665,"","no",0,0.0,0,1297,9.143,"#C C cuts a weeds on the wall with a pair of scissors","cuts weeds on wall with pair of scissors","Core manual task involving high hand activity.","r002","Gardening","","silver",1841.46592071263,"2026-03-03T16:32:49.275929Z","Gold","200a8f32-c44a-463d-ba39-0190a0bddf7a","no"
"Stationary",1298,"1",2,"","2026-03-03T16:32:52.428051Z",5,4246,"watchlist_verb","yes",0,0.0,0,1298,1.633,"#C C holds the tree branches with his hands","holds tree branches with his hands","Low body/hand motion, holding position.","r002","Gardening","","silver",1885.8115107126305,"2026-03-03T16:32:52.428062Z","Gold","200a8f32-c44a-463d-ba39-0190a0bddf7a","yes"
"Object Transfer",1299,"1",2,"","2026-03-03T16:32:55.573660Z",5,4986,"","no",0,0.0,0,1299,1.453,"#C C picks a pair of scissors on the ground","picks pair of scissors on ground","Logistics step involving picking up an object.","r002","Gardening","","silver",1905.683170781953,"2026-03-03T16:32:55.573670Z","Gold","200a8f32-c44a-463d-ba39-0190a0bddf7a","no"
"Object Transfer",1300,"1",2,"Task Operation","2026-03-03T16:33:06.584074Z",3,11085,"","no",0,0.0,0,1300,9.464,"#C C picks the bricks of soil on the ground with his right hand","picks bricks of soil on ground with his right hand","Logistics step of picking up objects.","r002","Gardening","","silver",2501.551794074402,"2026-03-03T16:33:06.584084Z","Bad","200a8f32-c44a-463d-ba39-0190a0bddf7a","no"
