"action","annotation_id","annotator","batch","corrected_action","created_at","id","lead_time","narration_text","reasoning","round","scenario","status","status_main","status_secondary","timestamp_sec","updated_at","video_uid"
"Object Transfer",91,"1",12,"","2026-02-22T07:18:53.801696Z",91,1.228,"#C C places the siever on the lid","Logistics step, placing an object.","r001","Cooking","silver","Gold","",350.5090552666667,"2026-02-22T07:18:53.801696Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Object Transfer",92,"1",12,"","2026-02-22T07:18:56.433625Z",92,1.542,"#C C picks a cooking pan with right hand","Logistics action involving picking up an object.","r001","Cooking","silver","Gold","",355.63251526666664,"2026-02-22T07:18:56.433625Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Essential Operation",93,"1",12,"","2026-02-22T07:18:59.408736Z",93,1.747,"#C C pours cooking oil on the cooking pan with left hanfd","Core task involving high hand activity.","r001","Cooking","silver","Gold","",368.7676752666667,"2026-02-22T07:18:59.408736Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Object Transfer",94,"1",12,"","2026-02-22T07:19:02.821023Z",94,2.045,"#C C throws some flour in the dustbin with his right hand","Logistics step involving moving an object from one place to another.","r001","Cooking","silver","Gold","",408.7478452666667,"2026-02-22T07:19:02.821559Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Essential Operation",95,"1",12,"","2026-02-22T07:19:06.916867Z",95,2.291,"#C C mixes the flour on the bowl with a fork in his right hand","Core manual task involving high hand activity.","r001","Cooking","silver","Gold","",425.68066526666667,"2026-02-22T07:19:06.917473Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Stationary",96,"1",12,"","2026-02-22T07:19:10.013286Z",96,1.974,"#C C holds the bowl with his left hand","Low body/hand motion, holding an object.","r001","Cooking","silver","Gold","",438.1267752666667,"2026-02-22T07:19:10.013286Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Essential Operation",97,"1",12,"","2026-02-22T07:19:12.995900Z",97,1.79,"#C C folds the piece of tissue with both hands","Core manual task involving high hand activity.","r001","Cooking","silver","Gold","",481.8253952666667,"2026-02-22T07:19:12.995900Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Object Transfer",98,"1",12,"Essential Operation","2026-02-22T07:19:16.541975Z",98,10.172,"#C C picks the flour with left hand","Logistics action of picking up an object.","r001","Cooking","silver","Bad","",540.6233119333334,"2026-02-22T07:19:29.698656Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Essential Operation",99,"1",12,"","2026-02-22T07:19:32.691590Z",99,1.889,"#C C scoops the dough","Core task involving high hand activity.","r001","Cooking","silver","Gold","",619.6221019333334,"2026-02-22T07:19:32.691590Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Stationary",100,"1",12,"Essential Operation","2026-02-22T07:19:38.411214Z",100,4.037,"#C C arranges the dough on the plate","The action involves arranging the dough, which typically involves minimal movement and can be considered a stationary activity.","r001","Cooking","silver","Bad","",779.3263619333335,"2026-02-22T07:19:38.411214Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Object Transfer",101,"1",12,"","2026-02-22T07:19:41.815138Z",101,2.238,"#C C picks the baking powder packet","Logistics/Setup step involving picking up an object.","r001","Cooking","silver","Gold","",884.0658819333335,"2026-02-22T07:19:41.815138Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Object Transfer",102,"1",12,"Essential Operation","2026-02-22T07:19:55.826832Z",102,12.132,"#C C picks the dough","Logistics step of picking up an object.","r001","Cooking","silver","Bad","",894.9165819333334,"2026-02-22T07:19:55.826832Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Object Transfer",103,"1",12,"","2026-02-22T07:19:59.246254Z",103,2.155,"#C C drops the cake on the plates white paper","Refined via regex fallback","r001","Cooking","silver","Gold","",935.5083619333334,"2026-02-22T07:19:59.246254Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Object Transfer",104,"1",12,"Essential Operation","2026-02-22T07:20:04.192097Z",104,3.774,"#C C adjusts the sieve","Logistics step, likely involves picking up and placing the sieve.","r001","Cooking","silver","Bad","",946.5214319333336,"2026-02-22T07:20:04.193122Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Essential Operation",105,"1",12,"","2026-02-22T07:20:10.192896Z",105,4.913,"#C C attaches the dough to the baking powder","Core manual task involving hands with high activity.","r001","Cooking","silver","Gold","",980.5581519333334,"2026-02-22T07:20:10.192896Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Essential Operation",106,"1",12,"","2026-02-22T07:20:14.010358Z",106,2.57,"#C C adjusts the dough with the spoon","Core manual task involving high hand activity.","r001","Cooking","silver","Gold","",993.7320019333334,"2026-02-22T07:20:14.010358Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Stationary",107,"1",12,"Essential Operation","2026-02-22T07:20:18.360868Z",107,3.093,"#C C adjusts the cakes","Adjusting likely involves minor hand movements and possibly visual inspection, which are low energy activities.","r001","Cooking","silver","Bad","",1020.8877719333334,"2026-02-22T07:20:18.360868Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Object Transfer",108,"1",12,"","2026-02-22T07:20:21.415803Z",108,1.828,"#C C lifts a cup","The action involves picking up an object, which is a logistics step.","r001","Cooking","silver","Gold","",1070.7600919333331,"2026-02-22T07:20:21.415803Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Essential Operation",109,"1",12,"","2026-02-22T07:20:25.673086Z",109,2.25,"#C C pours the substance","Core task involving high hand activity.","r001","Cooking","silver","Gold","",1078.6625419333334,"2026-02-22T07:20:25.673086Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Search",110,"1",12,"","2026-02-22T07:20:28.289642Z",110,1.555,"#C C looks at the cakes","Head movement (visual inspection), hands mostly still.","r001","Cooking","silver","Gold","",1099.0340019333332,"2026-02-22T07:20:28.289642Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Object Transfer",111,"1",12,"","2026-02-22T07:20:30.431919Z",111,1.083,"#C C picks the spatula with right hand","Logistics step involving picking up an object.","r001","Cooking","silver","Gold","",1100.4045319333334,"2026-02-22T07:20:30.431919Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Essential Operation",112,"1",12,"","2026-02-22T07:20:34.955332Z",112,3.462,"#C C applies the butter on the bowl with right hand","Core task involving high hand activity.","r001","Cooking","silver","Gold","",1157.0456419333334,"2026-02-22T07:20:34.955332Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Essential Operation",113,"1",12,"","2026-02-22T07:20:38.506628Z",113,2.078,"#C C turns the cakes with spatula","Core task involving high hand activity.","r001","Cooking","silver","Gold","",1175.2220719333334,"2026-02-22T07:20:38.506628Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Essential Operation",115,"1",12,"","2026-02-22T07:20:58.104775Z",114,2.255,"#C C scoops the cake with spatula","Core task involving high hand activity.","r001","Cooking","silver","Gold","",1186.2310919333331,"2026-02-22T07:20:58.104775Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Stationary",114,"1",12,"Essential Operation","2026-02-22T07:20:54.555276Z",115,12.153,"#C C touches the cake with left hand","Low body/hand motion, likely inspecting the cake.","r001","Cooking","silver","Bad","",1198.2947519333334,"2026-02-22T07:20:54.555276Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Essential Operation",116,"1",12,"","2026-02-22T07:21:01.313235Z",116,2.247,"#C C cuts the cake with hands","Core task, high hand activity.","r001","Cooking","silver","Gold","",1207.5469019333334,"2026-02-22T07:21:01.313235Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Stationary",117,"1",12,"Essential Operation","2026-02-22T07:21:05.747923Z",117,3.417,"#C C pushes the cake with a finger","Low body/hand motion, likely involves minimal movement.","r001","Cooking","silver","Bad","",1232.6607219333332,"2026-02-22T07:21:05.747923Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Stationary",118,"1",12,"Essential Operation","2026-02-22T07:21:09.658323Z",118,5.959,"#C C adjusts the cakes on the pan","Adjusting the cakes involves minimal movement and is likely done with one hand while standing still.","r001","Cooking","silver","Bad","",1243.2434719333332,"2026-02-22T07:21:16.441952Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Object Transfer",119,"1",12,"","2026-02-22T07:21:21.135339Z",119,3.132,"#C C picks the oven grill from the table with the left hand","Logistics step involving picking up an object.","r001","Cooking","silver","Gold","",1368.9918919333334,"2026-02-22T07:21:21.135873Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Object Transfer",120,"1",12,"","2026-02-22T07:21:24.414610Z",120,1.606,"#C C places the glass oven plate in the oven with the right hand","Logistics step involving the placement of an object.","r001","Cooking","silver","Gold","",1378.0442119333334,"2026-02-22T07:21:24.414610Z","0d270946-95c5-4e71-ae49-b9e802548147"
"Object Transfer",121,"1",12,"","2026-02-22T07:21:27.233644Z",121,1.676,"#C C puts the tins on the floor","Logistics step involving placing objects.","r001","Mechanical Repair","silver","Gold","",27.0702686,"2026-02-22T07:21:27.233644Z","0d8a3e5c-4263-4f80-b32d-39d4f33008ba"
"Object Transfer",122,"1",12,"","2026-02-22T07:21:29.994168Z",122,1.41,"#C C puts the tin lids on the floor","Logistics step involving moving objects to a new location.","r001","Mechanical Repair","silver","Gold","",36.0173286,"2026-02-22T07:21:29.994168Z","0d8a3e5c-4263-4f80-b32d-39d4f33008ba"
"Stationary",123,"1",12,"Essential Operation","2026-02-22T07:21:35.349597Z",123,4.115,"#C C covers the tin","Covering an object is a low-energy, stationary action.","r001","Mechanical Repair","silver","Bad","",49.3160286,"2026-02-22T07:21:35.349597Z","0d8a3e5c-4263-4f80-b32d-39d4f33008ba"
"Locomotion",124,"1",12,"Stationary","2026-02-22T07:21:42.217824Z",124,5.654,"#C C moves the wooden block with feet","Body moving through space, likely involves shifting weight and movement to manipulate the object with feet.","r001","Mechanical Repair","silver","Bad","",132.5961486,"2026-02-22T07:21:42.217824Z","0d8a3e5c-4263-4f80-b32d-39d4f33008ba"
"Object Transfer",125,"1",12,"","2026-02-22T07:21:45.408527Z",125,1.978,"#C C removes tin and utensil from from the cabinet","Logistics step involving picking up and moving objects.","r001","Mechanical Repair","silver","Gold","",139.80921859999998,"2026-02-22T07:21:45.408527Z","0d8a3e5c-4263-4f80-b32d-39d4f33008ba"
"Object Transfer",126,"1",12,"","2026-02-22T07:21:49.886579Z",126,3.278,"#C C puts bottle and utensils on the floor","Logistics of moving objects (putting down).","r001","Mechanical Repair","silver","Gold","",216.7284886,"2026-02-22T07:21:49.886579Z","0d8a3e5c-4263-4f80-b32d-39d4f33008ba"
"Search",127,"1",12,"","2026-02-22T07:21:56.216586Z",127,2.439,"#C C checks the drawer","Head movement (visual search), hands mostly still.","r001","Mechanical Repair","silver","Gold","",616.0159276136719,"2026-02-22T07:21:56.216962Z","0d8a3e5c-4263-4f80-b32d-39d4f33008ba"
"Object Transfer",128,"1",12,"","2026-02-22T07:22:05.626947Z",128,8.173,"#C C puts baking tray in the drawer","Logistics step involving placing an object.","r001","Mechanical Repair","silver","Gold","",624.002447613672,"2026-02-22T07:22:05.626947Z","0d8a3e5c-4263-4f80-b32d-39d4f33008ba"
"Object Transfer",129,"1",12,"","2026-02-22T07:22:09.274279Z",129,2.202,"#C C puts the packed container accessories on the floor","Logistics step of placing objects.","r001","Mechanical Repair","silver","Gold","",655.2481476136719,"2026-02-22T07:22:09.274279Z","0d8a3e5c-4263-4f80-b32d-39d4f33008ba"
"Object Transfer",130,"1",12,"","2026-02-22T07:22:13.264552Z",130,2.7,"#C C removes the nylon from the drawer","Logistics step involving picking up and moving an object.","r001","Mechanical Repair","silver","Gold","",757.7621676136719,"2026-02-22T07:22:13.264552Z","0d8a3e5c-4263-4f80-b32d-39d4f33008ba"
"Object Transfer",131,"1",12,"","2026-02-22T07:22:15.990207Z",131,1.557,"#C C carries the box","Movement of an object from one place to another.","r001","Mechanical Repair","silver","Gold","",827.6383383830549,"2026-02-22T07:22:15.990207Z","0d8a3e5c-4263-4f80-b32d-39d4f33008ba"
"Object Transfer",132,"1",12,"","2026-02-22T07:22:19.255737Z",132,2.108,"#C C picks table mats from the floor","Logistics step involving picking up objects.","r001","Mechanical Repair","silver","Gold","",902.7706283830548,"2026-02-22T07:22:19.255737Z","0d8a3e5c-4263-4f80-b32d-39d4f33008ba"
"Stationary",133,"1",12,"","2026-02-22T07:22:26.637926Z",133,6.013,"#C C dirt off the table mat","Low body/hand motion, cleaning action likely involves minimal movement.","r001","Mechanical Repair","silver","","Skip",904.886028383055,"2026-02-22T07:22:26.637926Z","0d8a3e5c-4263-4f80-b32d-39d4f33008ba"
"Stationary",134,"1",12,"Essential Operation","2026-02-22T07:22:31.319921Z",134,3.32,"#C C adjusts the table mats","Adjusting likely involves fine-tuning with minimal body movement.","r001","Mechanical Repair","silver","Bad","",907.3838083830548,"2026-02-22T07:22:31.319921Z","0d8a3e5c-4263-4f80-b32d-39d4f33008ba"
"Object Transfer",135,"1",12,"","2026-02-22T07:22:35.877032Z",135,3.078,"#C C picks tin lid from the floor","Logistics step involving picking up an object.","r001","Mechanical Repair","silver","Gold","",1027.766548383055,"2026-02-22T07:22:35.877032Z","0d8a3e5c-4263-4f80-b32d-39d4f33008ba"
"Search",136,"1",12,"","2026-02-22T07:22:40.217344Z",136,3.062,"#C C checks out the tins","Head movement (visual search), hands mostly still.","r001","Mechanical Repair","silver","Gold","",1042.123618383055,"2026-02-22T07:22:40.217344Z","0d8a3e5c-4263-4f80-b32d-39d4f33008ba"
"Object Transfer",137,"1",12,"","2026-02-22T07:22:43.213420Z",137,1.649,"#C C places egg on the countertop","Logistics step involving moving an object to a location.","r001","Cooking","silver","Gold","",74.7919886,"2026-02-22T07:22:43.213420Z","105d3303-8e2d-4c20-96ff-e9a8ff325109"
"Essential Operation",138,"1",12,"","2026-02-22T07:22:46.485238Z",138,2.141,"#C C peels garlic with hand","Core manual task, high hand activity.","r001","Cooking","silver","Gold","",199.8684286,"2026-02-22T07:22:46.485238Z","105d3303-8e2d-4c20-96ff-e9a8ff325109"
"Essential Operation",139,"1",12,"","2026-02-22T07:22:49.611689Z",139,1.779,"#C C breaks green pepper on a dustbin","Core task involving manipulation with hands, high hand activity.","r001","Cooking","silver","Gold","",359.2966997540433,"2026-02-22T07:22:49.611689Z","105d3303-8e2d-4c20-96ff-e9a8ff325109"
"Object Transfer",140,"1",12,"","2026-02-22T07:22:52.594149Z",140,1.545,"#C C throws waste into the trash bin","Logistics step involving picking up and disposing of waste.","r001","Cooking","silver","Gold","",359.3929197540433,"2026-02-22T07:22:52.594149Z","105d3303-8e2d-4c20-96ff-e9a8ff325109"
"Object Transfer",141,"1",12,"","2026-02-22T07:22:55.166371Z",141,1.48,"#C C picks a bottle from the box","Logistics/Setup step, picking up an object.","r001","Cooking","silver","Gold","",491.6150897540433,"2026-02-22T07:22:55.166371Z","105d3303-8e2d-4c20-96ff-e9a8ff325109"
"Object Transfer",142,"1",12,"","2026-02-22T07:22:58.636887Z",142,2.377,"#C C moves #Unsure in the box","[CtxFixed] The action describes C moving something into a box, which indicates a deliberate placement of an object.","r001","Cooking","silver","Gold","",527.8563597540433,"2026-02-22T07:22:58.636887Z","105d3303-8e2d-4c20-96ff-e9a8ff325109"
"Object Transfer",143,"1",12,"","2026-02-22T07:23:05.181041Z",143,3.021,"#C C places ingredients on a chopping board","Logistics step involving picking up and placing down objects.","r001","Cooking","silver","Gold","",553.0907576136719,"2026-02-22T07:23:05.181041Z","105d3303-8e2d-4c20-96ff-e9a8ff325109"
"Search",144,"1",12,"Essential Operation","2026-02-22T07:23:10.133502Z",144,3.375,"#C C sniffs liquid in the measuring cup","Visual and sensory inspection (sniffing), hands mostly still.","r001","Cooking","silver","Bad","",615.9777076136719,"2026-02-22T07:23:10.133502Z","105d3303-8e2d-4c20-96ff-e9a8ff325109"
"Essential Operation",145,"1",12,"","2026-02-22T07:23:18.114803Z",145,6.692,"#C C adds noodle residues in the boiling water","Core task involving manipulation with hands.","r001","Cooking","silver","Gold","",682.1827276136719,"2026-02-22T07:23:18.114803Z","105d3303-8e2d-4c20-96ff-e9a8ff325109"
"Object Transfer",146,"1",12,"","2026-02-22T07:23:20.890758Z",146,1.623,"#C C collects noodles residues on the countertop","Logistics/Setup step involving moving objects around.","r001","Cooking","silver","Gold","",694.9837876136719,"2026-02-22T07:23:20.890758Z","105d3303-8e2d-4c20-96ff-e9a8ff325109"
