batch,video_uid,timestamp_sec,narration_text,scenario,action,reasoning
0,a4b90abd-8763-49e4-9a15-1276079545e3,652.1002709546634,#C C dialogues with lady Y,Walking Outdoors,Stationary,"Low body/hand motion, likely engaged in conversation."
0,a4b90abd-8763-49e4-9a15-1276079545e3,657.1521909546634,#C C dialogues with lady X,Walking Outdoors,Stationary,"Low body/hand motion, as the focus is on dialogue."
0,a4b90abd-8763-49e4-9a15-1276079545e3,667.9672809546635,#C C dialogues with lady Y,Walking Outdoors,Stationary,"Low body/hand motion, focus on conversation."
0,a4b90abd-8763-49e4-9a15-1276079545e3,670.0963809546633,#C C picks grapes from bowl,Walking Outdoors,Object Transfer,Logistics/Setup step (picking up grapes).
0,a4b90abd-8763-49e4-9a15-1276079545e3,671.1123109546634,#C C dialogues with lady X,Walking Outdoors,Stationary,"Low body/hand motion, likely involves speaking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,679.4101109546634,#O lady X stands from chair,Walking Outdoors,Locomotion,"The action describes a change in posture from sitting to standing, which is a preparatory action for movement (walking outdoors)."
0,a4b90abd-8763-49e4-9a15-1276079545e3,680.5642209546634,#O lady X drains water from spaghetti,Walking Outdoors,Essential Operation,"Core task, high hand activity."
0,a4b90abd-8763-49e4-9a15-1276079545e3,682.2554309546633,#O lady X walks to the kitchen,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,684.7097109546634,#O lady X picks phone,Walking Outdoors,Object Transfer,"Action involves picking up an object, indicating a logistics step."
0,a4b90abd-8763-49e4-9a15-1276079545e3,687.3450909546634,#O lady X scrolls phone,Walking Outdoors,Stationary,"Low body/hand motion, focused on phone."
0,a4b90abd-8763-49e4-9a15-1276079545e3,691.7828409546634,#C C picks grapes from bowl,Walking Outdoors,Object Transfer,Logistics/Setup step (picking up grapes).
0,a4b90abd-8763-49e4-9a15-1276079545e3,697.8202709546633,#O lady X scrolls phone,Walking Outdoors,Stationary,"Low body/hand motion, focusing on the phone."
0,a4b90abd-8763-49e4-9a15-1276079545e3,700.3691909546634,#C C dialogues with lady Y,Walking Outdoors,Stationary,"Low body/hand motion, likely involves speaking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,704.0309209546634,#O lady Y drains water from spaghetti,Walking Outdoors,Essential Operation,"Core manual task involving draining water, which requires active hand movement."
0,a4b90abd-8763-49e4-9a15-1276079545e3,707.5180909546634,#O lady X puts phone in pocket,Walking Outdoors,Locomotion,"The action is part of a walking scenario, indicating continuous movement through space."
0,a4b90abd-8763-49e4-9a15-1276079545e3,711.4159809546634,#O lady X walks to the table,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,714.3429409546634,#C C dialogues with lady X,Walking Outdoors,Stationary,"Low body/hand motion, indicating a dialogue."
0,a4b90abd-8763-49e4-9a15-1276079545e3,718.9337509546634,#O lady Y places cooking pot on cooker,Walking Outdoors,Object Transfer,Logistics action of placing an object.
0,a4b90abd-8763-49e4-9a15-1276079545e3,721.6358009546634,#O lady X walks around,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,725.0827209546634,#O lady X sits on seat,Walking Outdoors,Stationary,"The action describes a person coming to a stop and sitting, which involves low body and hand motion."
0,a4b90abd-8763-49e4-9a15-1276079545e3,727.5592709546634,#C C dialogues with lady X,Walking Outdoors,Stationary,"Low body/hand motion, likely involves talking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,736.8503409546634,#C C looks at man T,Walking Outdoors,Search,"Head movement (visual search), hands mostly still."
0,a4b90abd-8763-49e4-9a15-1276079545e3,739.8462809546634,#C C dialogues with lady X,Walking Outdoors,Stationary,"Low body/hand motion, likely involves speaking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,740.6172009546634,#O lady X points kitchen,Walking Outdoors,Stationary,"The action described involves pointing, which is a stationary activity with low body and hand motion."
0,a4b90abd-8763-49e4-9a15-1276079545e3,742.1989009546634,#C C dialogues with lady X,Walking Outdoors,Stationary,"Low body/hand motion, likely engaged in conversation."
0,a4b90abd-8763-49e4-9a15-1276079545e3,746.1369309546634,#O lady X stands from seat,Walking Outdoors,Locomotion,"Standing up, which involves body movement through space."
0,a4b90abd-8763-49e4-9a15-1276079545e3,748.8223909546634,#C C dialogues with lady X,Walking Outdoors,Stationary,"Low body/hand motion, likely involves speaking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,750.8360009546634,#O lady X sits down,Walking Outdoors,Stationary,"The action describes a transition to a state of rest, indicating low body motion."
0,a4b90abd-8763-49e4-9a15-1276079545e3,752.3217409546634,#C C dialogues with lady X,Walking Outdoors,Stationary,"Low body/hand motion, as the focus is on dialogue."
0,a4b90abd-8763-49e4-9a15-1276079545e3,762.9728709546634,#O lady Y cooks,Walking Outdoors,Locomotion,"Body moving through space, likely involves walking with high body acceleration."
0,a4b90abd-8763-49e4-9a15-1276079545e3,770.4884309546634,#C C dialogues with lady X,Walking Outdoors,Stationary,"Low body/hand motion, likely engaged in conversation."
0,a4b90abd-8763-49e4-9a15-1276079545e3,775.7403409546635,#C C picks grape from bowl,Walking Outdoors,Object Transfer,Logistics/Setup step (pick up action).
0,a4b90abd-8763-49e4-9a15-1276079545e3,780.4332909546633,#C C dialogues with lady X,Walking Outdoors,Stationary,"Low body/hand motion, likely involves talking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,785.0540009546634,#C C places fork on table,Walking Outdoors,Object Transfer,Logistics action of placing an object.
0,a4b90abd-8763-49e4-9a15-1276079545e3,787.0389109546634,#C C dialogues with lady X,Walking Outdoors,Stationary,"Low body/hand motion, likely involves talking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,789.9637509546634,#C C looks at man T,Walking Outdoors,Search,"Head movement (visual search), hands mostly still."
0,a4b90abd-8763-49e4-9a15-1276079545e3,791.7230009546633,#O lady X dialogues with man T,Walking Outdoors,Stationary,"Low body/hand motion, involves speaking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,793.7026809546634,#C C picks grape from bowl,Walking Outdoors,Object Transfer,"The action involves picking up an object, which is a logistics step."
0,a4b90abd-8763-49e4-9a15-1276079545e3,795.9439109546634,#C C dialogues with lady Y,Walking Outdoors,Stationary,"Low body/hand motion, focused on conversation."
0,a4b90abd-8763-49e4-9a15-1276079545e3,798.3749209546634,#C C dialogues with man T,Walking Outdoors,Stationary,"Low body/hand motion, primarily verbal interaction."
0,a4b90abd-8763-49e4-9a15-1276079545e3,800.4987809546634,#C C dialogues with lady X,Walking Outdoors,Stationary,"Low body/hand motion, likely involves speaking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,809.6737109546634,#C C dialogues with man T,Walking Outdoors,Stationary,"Low body/hand motion, likely involves talking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,809.6737109546634,#O man T types on keyboard,Walking Outdoors,Essential Operation,Core manual task involving high hand activity.
0,a4b90abd-8763-49e4-9a15-1276079545e3,810.8613509546634,#C C dialogues with lady X,Walking Outdoors,Stationary,"Low body/hand motion, likely involves speaking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,811.9603609546634,#O lady X stands from seat,Walking Outdoors,Locomotion,"Standing up involves movement through space, classified as a change in posture related to locomotion."
0,a4b90abd-8763-49e4-9a15-1276079545e3,813.0204109546635,#C C dialogues with man T,Walking Outdoors,Stationary,"Low body/hand motion, dialogue implies standing still."
0,a4b90abd-8763-49e4-9a15-1276079545e3,815.8952409546634,#O lady X walks to the kitchen,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,817.3744309546635,#O lady Y prepares spaghetti,Walking Outdoors,Essential Operation,"Preparing spaghetti involves manual tasks such as mixing, stirring, and possibly cutting. These actions are characterized by high hand acceleration and irregular motion."
0,a4b90abd-8763-49e4-9a15-1276079545e3,819.7783209546634,#O lady X dialogues with lady Y,Walking Outdoors,Stationary,"Low body/hand motion, likely involves speaking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,823.5565709546634,#O lady Y prepares spaghetti,Walking Outdoors,Essential Operation,"The action involves preparing food, which is a core manual task."
0,a4b90abd-8763-49e4-9a15-1276079545e3,826.7446009546634,#O woman P holds wooden spoon,Walking Outdoors,Object Transfer,"The action involves holding an object, which is a logistics step."
0,a4b90abd-8763-49e4-9a15-1276079545e3,829.1240809546634,#O woman M dialogues with woman P,Walking Outdoors,Stationary,"Low body/hand motion, likely involves speaking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,835.1214609546635,#C C dialogues with woman P,Walking Outdoors,Stationary,"Low body/hand motion, primarily verbal interaction."
0,a4b90abd-8763-49e4-9a15-1276079545e3,835.9195809546634,#O woman P picks spice,Walking Outdoors,Object Transfer,Logistics step of picking up an object.
0,a4b90abd-8763-49e4-9a15-1276079545e3,836.1517109546634,#O woman M holds phone,Walking Outdoors,Stationary,The action describes holding a phone which is a low energy activity.
0,a4b90abd-8763-49e4-9a15-1276079545e3,837.9649709546634,#O woman M presses phone,Walking Outdoors,Stationary,Pressing the phone is a stationary action with minimal body movement.
0,a4b90abd-8763-49e4-9a15-1276079545e3,839.9532109546634,#O woman P puts spice in the spaghetti,Walking Outdoors,Essential Operation,Core task involving manual operation with hands.
0,a4b90abd-8763-49e4-9a15-1276079545e3,841.6015209546633,#C C stands in the house,Walking Outdoors,Stationary,"Low body/hand motion, indicating a pause or idle state."
0,a4b90abd-8763-49e4-9a15-1276079545e3,842.3563209546634,#O woman M presses phone,Walking Outdoors,Stationary,"Pressing a phone is a low-energy activity, likely with the person standing still."
0,a4b90abd-8763-49e4-9a15-1276079545e3,847.6568509546635,#O woman M dialogues with woman P,Walking Outdoors,Stationary,"Low body/hand motion, indicative of dialogue and interaction."
0,a4b90abd-8763-49e4-9a15-1276079545e3,851.4041309546634,#O woman P cooks,Walking Outdoors,Locomotion,"Body moving through space, which corresponds to walking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,853.6350509546634,#C C dialogues with woman M,Walking Outdoors,Stationary,"Low body/hand motion, as the focus is on dialogue."
0,a4b90abd-8763-49e4-9a15-1276079545e3,856.7512409546634,#O woman M leans on the kitchen cupboard,Walking Outdoors,Stationary,The action describes a leaning motion which is low energy and stationary.
0,a4b90abd-8763-49e4-9a15-1276079545e3,857.6350209546633,#O woman P cooks,Walking Outdoors,Essential Operation,"Core manual task (cooking), high hand activity."
0,a4b90abd-8763-49e4-9a15-1276079545e3,864.9039209546634,#O woman P walks in the house,Walking Outdoors,Locomotion,"The action describes body movement through space, indicating walking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,868.6426309546634,#C C walks in the house,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,870.4054709546633,#O woman P bends down,Walking Outdoors,Stationary,"[CtxFixed] The action of bending down is typically a preparatory movement before performing a specific task or picking up an object, and it does not involve movement from one place to another."
0,a4b90abd-8763-49e4-9a15-1276079545e3,870.5374209546634,#O woman M holds phone,Walking Outdoors,Stationary,"The action describes holding a phone, which is a low-energy, stationary activity."
0,a4b90abd-8763-49e4-9a15-1276079545e3,872.0778009546634,#O woman M presses phone,Walking Outdoors,Stationary,"The action describes a person interacting with a phone, which is likely a low-energy, stationary activity."
0,a4b90abd-8763-49e4-9a15-1276079545e3,876.5594109546635,#C C stands in the house,Walking Outdoors,Stationary,"Low body/hand motion, indicating a pause or idle state."
0,a4b90abd-8763-49e4-9a15-1276079545e3,881.5921009546635,#O woman M presses phone,Walking Outdoors,Stationary,"Action indicates a stationary activity (using a phone), not movement or high hand activity."
0,a4b90abd-8763-49e4-9a15-1276079545e3,883.3067509546634,#O woman P stands up,Walking Outdoors,Locomotion,Standing up is a preparatory action for moving through space.
0,a4b90abd-8763-49e4-9a15-1276079545e3,883.8675509546633,#O woman P closes fridge,Walking Outdoors,Object Transfer,"The action involves closing a fridge, which is a logistics step involving a specific object."
0,a4b90abd-8763-49e4-9a15-1276079545e3,885.5882209546634,#O woman P walks in the kitchen,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,891.3744409546634,#O woman M dialogues with woman P,Walking Outdoors,Stationary,"Low body/hand motion, indicative of conversation."
0,a4b90abd-8763-49e4-9a15-1276079545e3,896.5067309546635,#O woman M leans on the kitchen cupboard,Walking Outdoors,Stationary,The action describes a leaning posture which involves low body and hand motion.
0,a4b90abd-8763-49e4-9a15-1276079545e3,897.8764609546633,#O woman P walks in the kitchen,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,904.3470109546632,#C C walks in the house,Walking Outdoors,Locomotion,"Body moving through space, high body acceleration."
0,a4b90abd-8763-49e4-9a15-1276079545e3,919.4680309546634,#O woman M dialogues with woman P,Walking Outdoors,Stationary,"Low body/hand motion, focused on dialogue."
0,a4b90abd-8763-49e4-9a15-1276079545e3,923.9933109546636,#C C dialogues woman M,Walking Outdoors,Stationary,"Low body/hand motion, likely involves speaking."
0,a4b90abd-8763-49e4-9a15-1276079545e3,933.3578009546634,#O woman M dialogues with woman P,Walking Outdoors,Stationary,"Low body/hand motion, indicative of dialogue."
0,a4b90abd-8763-49e4-9a15-1276079545e3,938.9743209546634,#C C stands in the house,Walking Outdoors,Stationary,"Low body/hand motion, indicates standing still."
0,a4b90abd-8763-49e4-9a15-1276079545e3,933.9895509546634,#O woman M leans on the kitchen cupboard,Walking Outdoors,Stationary,"The action describes a person leaning on a cupboard, which indicates a low-energy, stationary position."
0,a4b90abd-8763-49e4-9a15-1276079545e3,935.1722909546634,#O woman P stands in the house,Walking Outdoors,Stationary,The action describes the woman standing in one place without any movement.
0,a4b90abd-8763-49e4-9a15-1276079545e3,942.4406509546634,#O woman P holds chopping board,Walking Outdoors,Object Transfer,"The action involves holding an object (chopping board), which is a logistics step."
0,a4b90abd-8763-49e4-9a15-1276079545e3,943.1318409546634,#O woman P holds knife,Walking Outdoors,Essential Operation,Core manual task involving high hand activity.
