video_uid,timestamp_sec,narration_text,scenario,action,reasoning,batch,round,status
01111831-9107-43c4-bf0e-6b26e9b32a2b,108.5839886,#C C drops the shoes,Cleaning,Object Transfer,"[CtxFixed] The action of dropping the shoes is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'.",11,r002,Gold
01111831-9107-43c4-bf0e-6b26e9b32a2b,2129.6635553125,#C C drops the bedsheet on the bed,Cleaning,Object Transfer,"[CtxFixed] The action of dropping the bedsheet onto the bed is a deliberate placement, which fits the definition of 'Object Transfer'.",11,r002,Gold
01111831-9107-43c4-bf0e-6b26e9b32a2b,2130.9970353125,#C C lifts the bed sheet,Cleaning,Object Transfer,"The action involves picking up the bed sheet, which is a logistics step.",11,r002,Gold
01111831-9107-43c4-bf0e-6b26e9b32a2b,2194.429910954664,#C C picks a pillow case,Cleaning,Object Transfer,"Logistics step, picking up an object.",11,r002,Gold
01111831-9107-43c4-bf0e-6b26e9b32a2b,2206.259840954664,#C C picks a pillow,Cleaning,Object Transfer,"Logistics step, picking up an object.",11,r002,Gold
01111831-9107-43c4-bf0e-6b26e9b32a2b,2224.579190954664,#C C picks pillows,Cleaning,Object Transfer,Logistics step involving picking up objects.,11,r002,Gold
01111831-9107-43c4-bf0e-6b26e9b32a2b,2275.446060954664,#C C holds bedsheet,Cleaning,Stationary,Holding an object with minimal movement.,11,r002,Gold
01111831-9107-43c4-bf0e-6b26e9b32a2b,2305.501630954664,#C C looks at bed,Cleaning,Search,"Head movement (visual inspection), hands mostly still.",11,r002,Gold
01111831-9107-43c4-bf0e-6b26e9b32a2b,2324.134980954664,#C C stretches bedsheet,Cleaning,Essential Operation,"Low body/hand motion, more about adjusting position rather than movement through space.",2,r001,Gold
01111831-9107-43c4-bf0e-6b26e9b32a2b,2386.186160954664,#C C picks duvet cover,Cleaning,Object Transfer,Logistics step involving picking up an object.,11,r002,Gold
01111831-9107-43c4-bf0e-6b26e9b32a2b,2479.859108645833,#C C stares at the bed,Cleaning,Stationary,"Low body/hand motion, indicating an idle or waiting state.",11,r002,Gold
01111831-9107-43c4-bf0e-6b26e9b32a2b,2635.595518645833,#C C moves around the bedroom,Cleaning,Locomotion,"Body moving through space, indicative of movement around the room.",11,r002,Gold
01111831-9107-43c4-bf0e-6b26e9b32a2b,2646.1448186458333,#C C picks the cloths on the floor,Cleaning,Object Transfer,Logistics step involving picking up an object.,11,r002,Gold
01111831-9107-43c4-bf0e-6b26e9b32a2b,2652.035618645833,#C C walks in the bedroom,Cleaning,Locomotion,Body moving through space (walking).,11,r002,Gold
01111831-9107-43c4-bf0e-6b26e9b32a2b,2690.9459486458336,# C C opens the laundry machine,Cleaning,Object Transfer,Opening the laundry machine is a logistics step involving interaction with an object.,11,r002,Gold
01111831-9107-43c4-bf0e-6b26e9b32a2b,2709.388048645834,#C C pours the detergent in the washing machine,Cleaning,Task Operation,Core task involving high hand activity.,11,r002,Gold
01111831-9107-43c4-bf0e-6b26e9b32a2b,2727.4850186000003,#C C walks towards a room,Cleaning,Locomotion,"Body moving through space, indicative of walking.",11,r002,Gold
01111831-9107-43c4-bf0e-6b26e9b32a2b,2801.1015886000005,#C C looks on the left,Cleaning,Search,"Head movement (visual search), hands mostly still.",11,r002,Gold
01111831-9107-43c4-bf0e-6b26e9b32a2b,3568.124661979167,#C C takes the phone on the table,Cleaning,Object Transfer,"Logistics step, picking up an object.",11,r002,Gold
01ce4fd6-197a-4792-8778-775b03780369,10.1377786,#C C takes the t-shirt from the clothes horse,Cleaning,Object Transfer,"Logistics/Setup step, involves picking up an object.",6,r002,Gold
01ce4fd6-197a-4792-8778-775b03780369,96.8207286,#C C takes the clothes from the office desk,Cleaning,Object Transfer,Logistics step involving picking up and moving an object.,6,r002,Gold
01ce4fd6-197a-4792-8778-775b03780369,105.0120186,#C C holds the clothes horse,Cleaning,Stationary,"Low body/hand motion, holding an object without movement.",6,r002,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,24.2080796,#C C places the screw on the screwdriver tip of the power drill.,Carpentry,Object Transfer,Logistics step involving placing an object on another.,10,r002,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,36.544779600000005,#C C places the spirit level beside the cable channel.,Carpentry,Object Transfer,"The action involves placing an object, which is a logistics step.",9,r001,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,43.9902996,#C C pushes the cable channel against the wall with his right hand.,Carpentry,Object Transfer,Core manual task involving high hand activity.,9,r001,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,46.7239396,#C C fastens the screw in the cable channel with the power drill.,Carpentry,Task Operation,Core manual task involving high hand activity.,10,r002,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,62.9597296,#C C picks up a screw.,Carpentry,Object Transfer,Logistics step involving picking up an object.,10,r002,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,96.0154796,#C C picks up a second power drill.,Carpentry,Object Transfer,Logistics step involving picking up an object.,9,r001,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,150.5554696,#C C inserts the screw in the hole.,Carpentry,Task Operation,Core manual task involving high hand activity.,10,r002,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,154.8288696,#C C picks up a plier with his left hand.,Carpentry,Object Transfer,Logistics step of picking up an object.,9,r001,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,156.48742959999998,#C C hammers the screw with the plier.,Carpentry,Essential Operation,Core manual task involving high hand activity.,9,r001,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,268.3498396,#C C removes the cable channel from the wood platform.,Carpentry,Object Transfer,Logistics step involving removing an object from a location.,9,r001,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,270.0568996,#C C marks the cable channel with the pen.,Carpentry,Essential Operation,"Core manual task, high hand activity.",9,r001,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,281.9858396,#C C separates the cable channel with his hands.,Carpentry,Essential Operation,Core task involving high hand activity.,9,r001,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,293.2683909546634,#C C disconnects one of the sides of the conduit with the screwdriver,Carpentry,Essential Operation,Core manual task involving high hand activity.,9,r001,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,302.8176309546634,#C C turns the plastic conduit in both hands,Carpentry,Essential Operation,"High hand activity, core manual task.",9,r001,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,307.2050009546634,#C C drops the screwdriver on the floor,Carpentry,Object Transfer,Refined via regex fallback,10,r002,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,391.4896309546634,#C C marks the ceiling with the pen around the plastic conduit,Carpentry,Essential Operation,Visual search or monitoring (marking around the conduit),9,r001,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,465.6356709546634,#C C raises the ceiling slab with both hands,Carpentry,Locomotion,"Body moving through space with a heavy object, indicating high body acceleration.",9,r001,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,562.9554176213301,#C C holds down the plastic conduit with his left thumb,Carpentry,Stationary,"Low body/hand motion, holding an object in place.",10,r002,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,563.7656676213301,#C C drives in the screw with the screw gun,Carpentry,Task Operation,Core manual task involving high hand activity.,10,r002,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,568.93845762133,#C C fixes a screw on the drill bit of the screw gun,Carpentry,Essential Operation,Core manual task involving high hand activity.,9,r001,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,572.42152762133,#C C holds the plastic conduit with his left hand,Carpentry,Stationary,"Low body/hand motion, holding an object without moving.",9,r001,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,575.4954076213301,#C C places the screw gun with the screw on the plastic conduit on the wall,Carpentry,Object Transfer,Logistics step involving placing objects.,10,r002,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,580.92489762133,#C C removes the screw gun from the plastic conduit,Carpentry,Object Transfer,"Logistics step, picking up the tool from its storage location.",10,r002,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,582.06169762133,#C C adjusts the plastic conduit with his left thumb,Carpentry,Stationary,"Fine motor adjustment with one thumb, minimal body movement.",9,r001,Gold
01d793c6-e235-4af1-8a1d-c70dcf0c8654,595.95119762133,#C C places the screw gun with the screw on the plastic conduit on the wall,Carpentry,Essential Operation,"Logistics of placing objects, involves moving items to a specific location.",9,r001,Gold
024713b7-b198-4502-a114-02ca0485353b,95.1181486,#C C pushes the chopping board,Cooking,Essential Operation,"Core task involving manual manipulation, high hand activity.",9,r001,Gold
024713b7-b198-4502-a114-02ca0485353b,176.03952859999998,#C C moves the pan sideways,Cooking,Locomotion,"Body moving through space, likely involves significant body acceleration.",6,r002,Gold
024713b7-b198-4502-a114-02ca0485353b,309.4494786458333,#C C places garlic on the table,Cooking,Object Transfer,Logistics step of moving the garlic to the table.,6,r002,Gold
024713b7-b198-4502-a114-02ca0485353b,361.8326986458333,#C C puts garlic on the chopping board,Cooking,Object Transfer,"Logistics step, moving the garlic to the chopping board.",6,r002,Gold
024713b7-b198-4502-a114-02ca0485353b,364.8514586458333,#C C places knife on the chopping board,Cooking,Object Transfer,Logistics step involving placing an object.,9,r001,Gold
024713b7-b198-4502-a114-02ca0485353b,379.4562886458333,#C C drops the garlic on the chopping board,Cooking,Task Operation,"The action involves placing the garlic on the chopping board, which is a core manual task in the cooking process.",6,r002,Gold
024713b7-b198-4502-a114-02ca0485353b,422.34733864583336,#C C peels garlic with a knife,Cooking,Task Operation,Core task involving manual dexterity and high hand activity.,6,r002,Gold
024713b7-b198-4502-a114-02ca0485353b,441.4705686458333,#C C places garlic on the chopping board,Cooking,Object Transfer,"Logistics step, placing an object.",9,r001,Gold
024713b7-b198-4502-a114-02ca0485353b,446.14425864583336,#C C puts garlic skin in the bowl,Cooking,Object Transfer,Logistics step involving moving an object.,9,r001,Gold
024713b7-b198-4502-a114-02ca0485353b,454.0868386458333,#C C stirs the food in the frying pan,Cooking,Essential Operation,Core manual task involving high hand activity.,9,r001,Gold
024713b7-b198-4502-a114-02ca0485353b,480.44234864583336,#C C moves garlic on the chopping board,Cooking,Object Transfer,"Logistics step, moving an object.",6,r002,Gold
024713b7-b198-4502-a114-02ca0485353b,592.8384721677083,#C C wets her hand,Cooking,Essential Operation,Core task involving manual operation with high hand activity.,9,r001,Gold
024713b7-b198-4502-a114-02ca0485353b,644.4166521677084,#C C puts spoon in the seasoning packet,Cooking,Object Transfer,Logistics step involving placing an object.,6,r002,Gold
024713b7-b198-4502-a114-02ca0485353b,648.2710721677083,#C C removes spoon from the seasoning packet,Cooking,Object Transfer,Logistics/Setup step (removing an object).,6,r002,Gold
024713b7-b198-4502-a114-02ca0485353b,659.3828821677084,#C C scoops the seasoning,Cooking,Essential Operation,Core task involving high hand activity.,9,r001,Gold
024713b7-b198-4502-a114-02ca0485353b,722.2541721677084,#C C takes the double oven gloves from the oven rack,Cooking,Object Transfer,"Logistics/Setup step, picking up an object.",9,r001,Gold
024713b7-b198-4502-a114-02ca0485353b,729.2491121677084,#C C takes the tray out of the oven,Cooking,Object Transfer,Logistics step involving picking up and moving an object.,9,r001,Gold
024713b7-b198-4502-a114-02ca0485353b,751.6865721677084,#C C stirs the food with a wooden spoon,Cooking,Essential Operation,Core task involving repetitive hand movements.,9,r001,Gold
024713b7-b198-4502-a114-02ca0485353b,773.9702221677084,#C C puts the cap on the counter,Cooking,Object Transfer,Logistics step involving placing an object.,9,r001,Gold
024713b7-b198-4502-a114-02ca0485353b,859.8193521677083,#C C moves the wooden spoon onto the rack,Cooking,Object Transfer,Logistics action involving moving an object to a specific location.,9,r001,Gold
024713b7-b198-4502-a114-02ca0485353b,867.6221721677084,#C C opens the electric kettle,Cooking,Object Transfer,Logistics step involving opening an object.,6,r002,Gold
024713b7-b198-4502-a114-02ca0485353b,872.9209221677083,#C C closes the electric kettle,Cooking,Object Transfer,"Closing an object, a logistics step involving hand motion.",6,r002,Gold
024713b7-b198-4502-a114-02ca0485353b,884.4813021677083,#C C moves the cups,Cooking,Object Transfer,Logistics step involving moving objects (cups).,6,r002,Gold
024713b7-b198-4502-a114-02ca0485353b,889.0244821677084,#C C pushes the rack in,Cooking,Stationary,"Low body/hand motion, likely involves minimal movement.",9,r001,Gold
024713b7-b198-4502-a114-02ca0485353b,893.9190421677083,#C C rinses her hand,Cooking,Essential Operation,Core task involving high hand activity.,9,r001,Gold
024713b7-b198-4502-a114-02ca0485353b,898.8080121677084,#C C rinses the scouring pad,Cooking,Task Operation,Core task involving hand movement for cleaning.,6,r002,Gold
024713b7-b198-4502-a114-02ca0485353b,926.2526621677084,#C C washes the pan scouring pad,Cooking,Essential Operation,Core manual task involving high hand activity.,9,r001,Gold
024713b7-b198-4502-a114-02ca0485353b,931.1489321677084,#C C rinses the left hand,Cooking,Essential Operation,Core manual task involving high hand activity.,9,r001,Gold
