"action","annotation_id","annotator","batch","corrected_action","created_at","id","lead_time","narration_text","reasoning","round","scenario","status_main","status_secondary","timestamp_sec","updated_at","video_uid"
"Object Transfer",964,"3",2,"","2026-02-22T00:35:58.857466Z",1099335,3.487,"#C C puts the dough on the counter.","Logistics step, moving the dough to the counter.","r001","Cooking","Gold","",1460.3320342879967,"2026-02-22T00:35:58.857480Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Essential Operation",965,"3",2,"","2026-02-22T00:36:02.619157Z",1099336,2.937,"#C C pats the dough.","Core task involving high hand activity.","r001","Cooking","Gold","",1488.3461342879966,"2026-02-22T00:36:02.619172Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Locomotion",966,"3",2,"","2026-02-22T00:36:08.202880Z",1099337,4.598,"#C C moves towards child Z.","Movement through space, likely involves walking or moving towards someone.","r001","Cooking","Gold","",1585.5834042879967,"2026-02-22T00:36:08.202905Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Stationary",967,"3",2,"","2026-02-22T00:36:11.234922Z",1099338,2.17,"#C C speaks to child Z.","Low body/hand motion, speaking activity.","r001","Cooking","Gold","",1606.86886562133,"2026-02-22T00:36:11.234946Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Object Transfer",968,"3",2,"","2026-02-22T00:36:15.740751Z",1099339,3.611,"#C C puts the container inside the cabinet.","Logistics step involving the placement of an object.","r001","Cooking","Gold","",1642.12173762133,"2026-02-22T00:36:15.740776Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Object Transfer",969,"3",2,"Essential Operation","2026-02-22T00:36:18.891223Z",1099340,4.606,"#C C closes the container.","Closing an object involves a specific action related to logistics and setup.","r001","Cooking","Bad","",1643.36279762133,"2026-02-22T00:36:28.192186Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Essential Operation",970,"3",2,"","2026-02-22T00:36:24.032306Z",1099341,4.225,"#C C closes the tap.","Core task involving a manual action to stop water flow.","r001","Cooking","Gold","",1675.53504762133,"2026-02-22T00:36:24.032322Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Essential Operation",973,"3",2,"","2026-02-22T00:36:33.369581Z",1099342,3.235,"#C C wipes the counter top.","Core task involving high hand activity.","r001","Cooking","Gold","",1682.14822762133,"2026-02-22T00:36:33.369595Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Locomotion",976,"3",2,"","2026-02-22T00:36:42.510113Z",1099343,8.385,"#C C moves a stool.","Body moving through space, likely involves movement of the stool.","r001","Cooking","Bad","",1709.41150762133,"2026-02-22T00:36:42.510146Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Stationary",977,"3",2,"","2026-02-22T00:36:45.659296Z",1099344,2.179,"#C C stands.","Low body/hand motion, indicates standing still.","r001","Cooking","Gold","",1722.68656762133,"2026-02-22T00:36:45.659318Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Stationary",978,"3",2,"","2026-02-22T00:36:49.789639Z",1099345,3.427,"#O man X speaks to child Z.","Low body/hand motion, speaking indicates a stationary action.","r001","Cooking","Gold","",1745.91806762133,"2026-02-22T00:36:49.789654Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Essential Operation",979,"3",2,"","2026-02-22T00:36:53.089863Z",1099346,2.556,"#C C closes the tap.","Closing the tap is a core manual task involving fine hand movements.","r001","Cooking","Gold","",1863.56201762133,"2026-02-22T00:36:53.089878Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Essential Operation",981,"3",2,"","2026-02-22T00:36:55.784960Z",1099347,2.076,"#C C closes the tap.","Closing the tap involves a manual task with focused hand activity.","r001","Cooking","Gold","",1879.04595762133,"2026-02-22T00:36:55.784976Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Object Transfer",984,"3",2,"Essential Operation","2026-02-22T00:37:01.692713Z",1099348,5.052,"#C C opens tap","Logistics action involving opening a tap, short burst of hand activity.","r001","Cooking","Bad","",1907.1519686,"2026-02-22T00:37:01.692748Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Locomotion",986,"3",2,"","2026-02-22T00:37:05.253442Z",1099349,2.86,"#C C walks in the kitchen","Body moving through space, indicative of walking.","r001","Cooking","Gold","",1913.1514886,"2026-02-22T00:37:05.253467Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Locomotion",987,"3",2,"","2026-02-22T00:37:10.394133Z",1099350,4.166,"#C C walks into a balcony.","Body moving through space (walking).","r001","Cooking","Gold","",1987.1834619791664,"2026-02-22T00:37:10.394150Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Stationary",989,"3",2,"","2026-02-22T00:37:14.599874Z",1099351,3.549,"#C C converses with the girl A.","Low body/hand motion during conversation.","r001","Cooking","Gold","",2018.5331719791664,"2026-02-22T00:37:14.599888Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Stationary",991,"3",2,"","2026-02-22T00:37:17.257161Z",1099352,1.892,"#C The man B converses with C.","Low body/hand motion, likely involves talking.","r001","Cooking","Gold","",2139.5703819791665,"2026-02-22T00:37:17.257176Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Locomotion",993,"3",2,"","2026-02-22T00:37:21.075655Z",1099353,3.165,"#C C walks inside the house.","Body moving through space (walking), high body acceleration.","r001","Cooking","Gold","",2186.1813086,"2026-02-22T00:37:21.075678Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Locomotion",994,"3",2,"","2026-02-22T00:37:22.961124Z",1099354,1.152,"#C C walks towards the door.","Body moving through space (walking).","r001","Cooking","Gold","",2221.4710886,"2026-02-22T00:37:22.961142Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Search",1001,"3",2,"","2026-02-22T00:37:34.407075Z",1099355,10.502,"#C C flips pages.","Head and hand movements indicate a visual search or monitoring activity.","r001","Cooking","","Delete Row",2254.6374886,"2026-02-22T00:37:34.407090Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Locomotion",1004,"3",2,"","2026-02-22T00:37:37.884192Z",1099356,1.668,"#C C moves outside the room.","Body moving through space, likely involves walking or moving to a different location.","r001","Cooking","Gold","",2273.7351886,"2026-02-22T00:37:37.884224Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Essential Operation",1007,"3",2,"","2026-02-22T00:37:42.048895Z",1099357,3.337,"#C C plays the keyboard with both hands. #unsure","Playing the keyboard involves high hand activity and repetitive motion.","r001","Cooking","Gold","",2584.4272319791667,"2026-02-22T00:37:42.048920Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Essential Operation",1009,"3",2,"","2026-02-22T00:37:43.911069Z",1099358,1.045,"#C C plays the piano.","Core manual task involving high hand activity.","r001","Cooking","Gold","",2993.460240954664,"2026-02-22T00:37:43.911103Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Stationary",1012,"3",2,"","2026-02-22T00:37:47.365258Z",1099359,2.818,"#C C stops.","The action indicates a pause or stop, implying low energy and motion.","r001","Cooking","Gold","",3148.970570954664,"2026-02-22T00:37:47.365273Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Stationary",1013,"3",2,"","2026-02-22T00:37:54.331088Z",1099360,4.841,"#C C turns a page of a book","Low body/hand motion, primarily hand movement.","r001","Cooking","Gold","",3869.032560954664,"2026-02-22T00:37:54.331119Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Essential Operation",1014,"3",2,"","2026-02-22T00:37:56.230006Z",1099361,1.015,"#C C plays a piano","Core task involving high hand activity and precision.","r001","Cooking","Gold","",4144.293330954663,"2026-02-22T00:37:56.230029Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Locomotion",1015,"3",2,"","2026-02-22T00:38:01.643467Z",1099362,4.487,"#C C wakes from a chair","Standing up involves movement through space.","r001","Cooking","Gold","",4414.338790954664,"2026-02-22T00:38:01.643490Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Locomotion",1016,"3",2,"","2026-02-22T00:38:03.593488Z",1099363,1.039,"#C C walks in a room","Body moving through space, involves walking.","r001","Cooking","Gold","",4423.832630954664,"2026-02-22T00:38:03.593512Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Search",1017,"3",2,"","2026-02-22T00:38:05.337721Z",1099364,1.04,"#C C looks around","Head movement (visual search), hands mostly still.","r001","Cooking","Gold","",4569.944000954663,"2026-02-22T00:38:05.337735Z","0b703793-134a-4889-bc40-c19328d8f7cd"
"Stationary",1019,"3",2,"","2026-02-22T00:38:13.121269Z",1099365,7.004,"#C C touches the paint brush with his left hand","Low body/hand motion, likely preparing or pausing.","r001","Mechanical Repair","","Delete Row",189.9265086,"2026-02-22T00:38:13.121292Z","0cb2dd94-afb1-4e30-a62f-724f34d81777"
"Essential Operation",1020,"3",2,"","2026-02-22T00:38:16.662047Z",1099366,2.656,"#C C brushes the wooden pillar with the paint brush","Core task involving high hand activity.","r001","Mechanical Repair","Gold","",264.8833586,"2026-02-22T00:38:16.662073Z","0cb2dd94-afb1-4e30-a62f-724f34d81777"
"Stationary",1021,"3",2,"","2026-02-22T00:38:20.342401Z",1099367,2.955,"#C C touches the paint brush with his left hand","Low body/hand motion, likely preparing to use the brush.","r001","Mechanical Repair","Gold","Delete Row",284.8670186,"2026-02-22T00:38:20.342420Z","0cb2dd94-afb1-4e30-a62f-724f34d81777"
"Stationary",1022,"3",2,"","2026-02-22T00:38:23.889225Z",1099368,2.778,"#C C touches the paint brush on his left hand","Low body/hand motion, likely holding the brush.","r001","Mechanical Repair","","Delete Row",297.81305860000003,"2026-02-22T00:38:23.889260Z","0cb2dd94-afb1-4e30-a62f-724f34d81777"
"Essential Operation",1023,"3",2,"","2026-02-22T00:38:26.334978Z",1099369,1.589,"#C C brushes the wooden rail with the paint brush","Core manual task involving high hand activity.","r001","Mechanical Repair","Gold","",322.23557860000005,"2026-02-22T00:38:26.335011Z","0cb2dd94-afb1-4e30-a62f-724f34d81777"
"Essential Operation",1024,"3",2,"","2026-02-22T00:38:29.224335Z",1099370,2.025,"#C C brushes the wooden rail with the paint brush","Core manual task involving high hand activity.","r001","Mechanical Repair","Gold","",341.0092886,"2026-02-22T00:38:29.224360Z","0cb2dd94-afb1-4e30-a62f-724f34d81777"
"Essential Operation",1025,"3",2,"","2026-02-22T00:38:31.851611Z",1099371,1.899,"#C C brushes the wooden rail with the paint brush","Core manual task involving high hand activity.","r001","Mechanical Repair","Gold","",369.7787586,"2026-02-22T00:38:31.851634Z","0cb2dd94-afb1-4e30-a62f-724f34d81777"
"Essential Operation",1026,"3",2,"","2026-02-22T00:38:33.821475Z",1099372,1.078,"#C C brushes the wooden rail with the paint brush","Core task involving high hand activity.","r001","Mechanical Repair","Gold","",461.9167786,"2026-02-22T00:38:33.821489Z","0cb2dd94-afb1-4e30-a62f-724f34d81777"
"Essential Operation",1027,"3",2,"","2026-02-22T00:38:36.115331Z",1099373,1.446,"#C C brushes the wooden rail with the paint brush","Core manual task involving high hand activity.","r001","Mechanical Repair","Gold","",466.6828386,"2026-02-22T00:38:36.115355Z","0cb2dd94-afb1-4e30-a62f-724f34d81777"
"Stationary",1029,"3",2,"","2026-02-22T00:38:40.595978Z",1099374,3.581,"#C C touches the paint brush on his left hand","Low body/hand motion, likely holding the brush.","r001","Mechanical Repair","","Delete Row",504.2821586,"2026-02-22T00:38:40.595993Z","0cb2dd94-afb1-4e30-a62f-724f34d81777"
"Essential Operation",1031,"3",2,"","2026-02-22T00:38:43.383166Z",1099375,1.817,"#C C brushes the wooden rail with the paint brush","Core task involving high hand activity.","r001","Mechanical Repair","Gold","",505.3608286,"2026-02-22T00:38:43.383180Z","0cb2dd94-afb1-4e30-a62f-724f34d81777"
"Stationary",1032,"3",2,"","2026-02-22T00:38:47.454213Z",1099376,10.56,"#C C touches the paint brush on his left hand","Low body/hand motion, likely holding the brush while stationary.","r001","Mechanical Repair","","Delete Row",517.7861186,"2026-02-22T00:38:55.216970Z","0cb2dd94-afb1-4e30-a62f-724f34d81777"
"Locomotion",1037,"3",2,"","2026-02-22T00:38:57.878056Z",1099377,1.504,"#C C climbs the stairs.","Body moving through space with significant body acceleration.","r001","Mechanical Repair","Gold","",573.5974876213301,"2026-02-22T00:38:57.878089Z","0cb2dd94-afb1-4e30-a62f-724f34d81777"
"Essential Operation",1038,"3",2,"","2026-02-22T00:39:01.307604Z",1099378,2.329,"#C C adjusts the paint brush with both hands.","Core manual task involving high hand activity.","r001","Mechanical Repair","Gold","",584.4282676213301,"2026-02-22T00:39:01.307629Z","0cb2dd94-afb1-4e30-a62f-724f34d81777"
"Stationary",1039,"3",2,"","2026-02-22T00:39:03.344348Z",1099379,1.335,"#C C holds the balustrade with his left hand.","The action describes holding onto a balustrade which indicates a stable, non-moving position.","r001","Mechanical Repair","Gold","",642.48155762133,"2026-02-22T00:39:03.344384Z","0cb2dd94-afb1-4e30-a62f-724f34d81777"
"Stationary",1040,"3",2,"Object Transfer","2026-02-22T00:39:16.156546Z",1099380,12.514,"#C C turns the base","Rotation of base is likely minimal and does not involve significant motion.","r001","Cleaning","Bad","",21.2234186,"2026-02-22T00:39:21.781922Z","0de39e75-fb19-47d4-818d-fff874b05ab9"
"Stationary",1054,"3",2,"Object Transfer","2026-02-22T00:41:36.647423Z",1099381,133.024,"#C C leans the mop against the wall","Low body/hand motion, setting down the mop.","r001","Cleaning","Bad","",45.2346886,"2026-02-22T00:41:36.647447Z","0de39e75-fb19-47d4-818d-fff874b05ab9"
"Object Transfer",1055,"3",2,"","2026-02-22T00:41:41.835673Z",1099382,3.019,"#C C puts bucket in the bathtub","Logistics step involving moving an object (bucket) to a location (bathtub).","r001","Cleaning","Gold","",52.7962286,"2026-02-22T00:41:41.835691Z","0de39e75-fb19-47d4-818d-fff874b05ab9"
"Essential Operation",1058,"3",2,"","2026-02-22T00:41:50.571149Z",1099383,7.226,"#C C pours soap in the bucket","Core task involving manual operation with hands.","r001","Cleaning","Gold","",81.0176786,"2026-02-22T00:41:50.571172Z","0de39e75-fb19-47d4-818d-fff874b05ab9"
"Essential Operation",1059,"3",2,"","2026-02-22T00:41:54.024852Z",1099384,2.511,"#C C pours soap in the bucket with a jerrycan","Core task involving high hand activity.","r001","Cleaning","Gold","",87.9579786,"2026-02-22T00:41:54.024866Z","0de39e75-fb19-47d4-818d-fff874b05ab9"
"Stationary",1060,"3",2,"","2026-02-22T00:42:08.624328Z",1099385,13.599,"#C C lifts the left hand","Low body/hand motion, single hand movement does not qualify as a distinct IMU/Motion signature.","r001","Cleaning","Gold","",127.6813886,"2026-02-22T00:42:08.624343Z","0de39e75-fb19-47d4-818d-fff874b05ab9"
"Locomotion",1100,"3",2,"","2026-02-22T00:54:04.116383Z",1099386,712.254,"#C C carries bucket to the kitchen","Body moving through space with the bucket, high body acceleration.","r001","Cleaning","Gold","",137.1524786,"2026-02-22T00:54:04.116406Z","0de39e75-fb19-47d4-818d-fff874b05ab9"
"Locomotion",1101,"3",2,"","2026-02-22T00:54:06.881307Z",1099387,2.029,"#C C carries vacuum cleaner to the corridor","Body moving through space with the vacuum cleaner.","r001","Cleaning","Gold","",159.9555686,"2026-02-22T00:54:06.881321Z","0de39e75-fb19-47d4-818d-fff874b05ab9"
"Object Transfer",1102,"3",2,"","2026-02-22T00:55:10.597682Z",1099388,3.406,"#C C moves chair aside","Moving an object (chair) to a different location.","r001","Cleaning","Gold","",465.8916492761605,"2026-02-22T00:55:10.597708Z","0de39e75-fb19-47d4-818d-fff874b05ab9"
"Search",1103,"3",2,"","2026-02-22T00:56:50.849317Z",1099389,2.147,"#C C Looks around the kitchen","Head movement (visual search), hands mostly still.","r001","Cleaning","Gold","",583.728437613672,"2026-02-22T00:56:50.849374Z","0de39e75-fb19-47d4-818d-fff874b05ab9"
"Essential Operation",1104,"3",2,"","2026-02-22T00:56:53.796211Z",1099390,1.835,"#C C Squeezes the mob on the bucket","Core manual task involving high hand activity.","r001","Cleaning","Gold","",755.2627276136719,"2026-02-22T00:56:53.796226Z","0de39e75-fb19-47d4-818d-fff874b05ab9"
"Object Transfer",1105,"3",2,"","2026-02-22T00:56:55.693007Z",1099391,1.19,"#C C Picks the dust bin","Logistics step involving picking up an object.","r001","Cleaning","Gold","",798.595777613672,"2026-02-22T00:56:55.693030Z","0de39e75-fb19-47d4-818d-fff874b05ab9"
"Essential Operation",1106,"3",2,"","2026-02-22T00:56:57.801113Z",1099392,1.345,"#C C pours water in the bathtub","Core task involving active hand movement.","r001","Cleaning","Gold","",908.6085253138672,"2026-02-22T00:56:57.801147Z","0de39e75-fb19-47d4-818d-fff874b05ab9"
"Essential Operation",1107,"3",2,"","2026-02-22T00:56:59.692524Z",1099393,1.157,"#C C rinses the mop under running tap water","Core manual task involving high hand activity.","r001","Cleaning","Gold","",976.0245453138672,"2026-02-22T00:56:59.692558Z","0de39e75-fb19-47d4-818d-fff874b05ab9"
"Locomotion",1108,"3",2,"","2026-02-22T00:57:01.647206Z",1099394,1.189,"#C C walks on the walkway","Body moving through space, high body acceleration.","r001","Walking Outdoors","Gold","",26.03953,"2026-02-22T00:57:01.647239Z","0fa75cb3-c4a0-4232-bdc4-15116ed39d88"
