video_uid,timestamp_sec,narration_text,scenario,action,reasoning,batch,round,normalized_narration_stage2,dataset_rows_covered_if_validated,high_priority_review,high_priority_reason,watchlist_hit,historical_bad_count,historical_checked_count,historical_bad_rate,Status,inner_id,secondary_action
206cef4f-5301-4a9e-8f87-1fa3905bf9bd,1231.010385219466,#C C stirs the onions on the cooking pan.,Cooking,Task Operation,Core manual task involving high hand activity.,1,r002,stirs onions on cooking pan,6,no,,no,0,0,0.0,Gold,,
22a3ba4e-c70d-4905-b40f-f8dcfcee5835,98.20302,#C C applies the wood glue on the woodwork with his finger,Carpentry,Task Operation,"Core manual task, high hand activity.",1,r002,applies wood glue on woodwork with his finger,5,no,,no,0,0,0.0,Gold,,
2d0c81c8-d7ff-4240-9ee7-4c71c152fb0a,4.5052096,#C C moves his left hand forward on the piece of wood,Carpentry,Task Operation,High hand activity during a core manual task.,1,r002,moves his left hand forward on piece of wood,3,yes,watchlist_verb,yes,0,0,0.0,Gold,,
2d25e199-9b83-4fa5-b568-684107bb5894,93.26632,#C C picks nail from the floor,Carpentry,Object Transfer,Logistics step involving picking up an object.,1,r002,picks nail from floor,3,no,,no,0,0,0.0,Gold,,
2fb3b1d4-1360-4a95-931b-936b4b962a42,36.68785,#C C passes the bolt from his gloved right hand to his gloved left hand.,Mechanical Repair,Object Transfer,"Transfer of an object between hands, short bursts of hand activity.",1,r002,passes bolt from his gloved right hand to his gloved left hand,3,no,,no,0,0,0.0,Gold,,
2fb3b1d4-1360-4a95-931b-936b4b962a42,81.68948,#C C drops the screwdriver in his gloved left hand on the workbench.,Mechanical Repair,Object Transfer,"[CtxFixed] The action of dropping the screwdriver onto the workbench is a deliberate placement, which fits the criteria for 'Object Transfer'.",1,r002,drops screwdriver in his gloved left hand on workbench,4,no,,no,0,0,0.0,Gold,,
2fb3b1d4-1360-4a95-931b-936b4b962a42,83.07366,#C C interacts with the bike's engine with the bolt in his gloved left hand. #Unsure,Mechanical Repair,Task Operation,Interacting with the bike's engine involves a core manual task with high hand activity.,1,r002,interacts with bike s engine with bolt in his gloved left hand,3,no,,no,0,0,0.0,Gold,,
2fb3b1d4-1360-4a95-931b-936b4b962a42,91.39958,#C C interacts with the bike's engine with his gloved right hand. #Unsure,Mechanical Repair,Task Operation,Core manual task involving high hand activity.,1,r002,interacts with bike s engine with his gloved right hand,6,no,,no,0,0,0.0,Gold,,
2fb3b1d4-1360-4a95-931b-936b4b962a42,94.08633,#C C interacts with the bike's engine with the screwdriver in his gloved left hand. #Unsure,Mechanical Repair,Task Operation,Core manual task involving high hand activity with a tool.,1,r002,interacts with bike s engine with screwdriver in his gloved left hand,3,no,,no,0,0,0.0,Gold,,
2fb3b1d4-1360-4a95-931b-936b4b962a42,101.94543,#C C picks the screwdriver on the workbench with his gloved left hand.,Mechanical Repair,Object Transfer,"The action involves picking up an object, which is a logistics step.",1,r002,picks screwdriver on workbench with his gloved left hand,3,no,,no,0,0,0.0,Gold,,
2fb3b1d4-1360-4a95-931b-936b4b962a42,140.90203,#C C places both gloved hands on the workbench.,Mechanical Repair,Stationary,"Low body/hand motion, indicating a pause or setup.",1,r002,places both gloved hands on workbench,3,no,,no,0,0,0.0,Gold,,
2fb3b1d4-1360-4a95-931b-936b4b962a42,142.89768,#C Man A walks towards C.,Mechanical Repair,Locomotion,"Body moving through space, indicative of walking.",1,r002,man walks towards,3,no,,no,0,0,0.0,Gold,,
2fb3b1d4-1360-4a95-931b-936b4b962a42,271.17474,#C C interacts with the bike's engine with the black T-spanner in his gloved hands. #Unsure,Mechanical Repair,Task Operation,Core task involving high hand activity with a tool.,1,r002,interacts with bike s engine with black t spanner in his gloved hands,4,no,,no,0,0,0.0,Gold,,
391d3aba-45ea-4b6d-a8b1-044170686984,17.96464,#C C loosens a bolt on the motorbike with the screw driver in both gloved hands.,Mechanical Repair,Task Operation,Core manual task involving high hand activity.,1,r002,loosens bolt on motorbike with screw driver in both gloved hands,4,no,,no,0,0,0.0,Gold,,
391d3aba-45ea-4b6d-a8b1-044170686984,55.22309,#C C touches the motorbike with his gloved left hand.,Mechanical Repair,Stationary,"Low body/hand motion, likely inspecting or pausing.",1,r002,touches motorbike with his gloved left hand,5,yes,watchlist_verb,yes,0,0,0.0,Gold,,
391d3aba-45ea-4b6d-a8b1-044170686984,97.39973,#C C touches the motorbike with his gloved right hand.,Mechanical Repair,Stationary,"Low body/hand motion, likely inspection or touch.",1,r002,touches motorbike with his gloved right hand,3,yes,watchlist_verb,yes,0,0,0.0,Gold,,
3a0371f1-204f-46eb-94ae-c1862e0ce398,16.41669,#C C holds the led rope lights,Carpentry,Stationary,"Low body/hand motion, holding an object without movement.",1,r002,holds led rope lights,4,yes,watchlist_verb,yes,0,0,0.0,Gold,,
3a0371f1-204f-46eb-94ae-c1862e0ce398,20.46288,#C C pulls a led rope lights,Carpentry,Task Operation,"Core task, high hand activity.",1,r002,pulls led rope lights,8,no,,no,0,0,0.0,Gold,,Object Transfer
3a9de361-3047-4fec-a934-14310ef40233,60.48615,#C C deeps the brush i the paint,Mechanical Repair,Task Operation,Core manual task involving hand activity.,1,r002,deeps brush i paint,6,no,,no,0,0,0.0,Gold,,
3c0dffd0-e38e-4643-bc48-d513943dc20b,13.2135686,#C C stirs gravy sauce in the pan,Cooking,Task Operation,Core task involving repetitive hand movements.,1,r002,stirs gravy sauce in pan,5,no,,no,0,0,0.0,Gold,,
3dedfa92-4e30-47ed-9611-aa4f79a32a13,0.42805,#C C walks to a workshop table.,Mechanical Repair,Locomotion,Movement through space to a destination.,1,r002,walks to workshop table,4,no,,no,0,0,0.0,Gold,,
3dedfa92-4e30-47ed-9611-aa4f79a32a13,10.22876,#C C loosens a bolt on a blue color scooter with the T bar in both gloved hands.,Mechanical Repair,Task Operation,Core manual task involving high hand activity.,1,r002,loosens bolt on blue color scooter with t bar in both gloved hands,9,no,,no,0,0,0.0,Gold,,
3dedfa92-4e30-47ed-9611-aa4f79a32a13,39.92808,#C C drops the bolt on the blue color scooter with his gloved left hand.,Mechanical Repair,Object Transfer,"[CtxFixed] The action of dropping the bolt onto the scooter is a deliberate placement, which fits the criteria for 'Object Transfer'.",1,r002,drops bolt on blue color scooter with his gloved left hand,5,no,,no,0,0,0.0,Gold,,
3dedfa92-4e30-47ed-9611-aa4f79a32a13,360.00759,#C C loosens the bolts in the engine on the table with the screw driver in his gloved right hand.,Mechanical Repair,Task Operation,Core manual task involving high hand activity with a tool.,1,r002,loosens bolts in engine on table with screw driver in his gloved right hand,5,no,,no,0,0,0.0,Gold,,
3dedfa92-4e30-47ed-9611-aa4f79a32a13,363.99071,#C C passes the screw driver from his gloved right hand to his gloved left hand.,Mechanical Repair,Object Transfer,The action involves the logistics of transferring an object (screwdriver) between hands.,1,r002,passes screw driver from his gloved right hand to his gloved left hand,4,no,,no,0,0,0.0,Gold,,
3dedfa92-4e30-47ed-9611-aa4f79a32a13,580.1404466666667,#C C drops the screw driver in his gloved right hand on the workshop table.,Mechanical Repair,Object Transfer,"[CtxFixed] The action of dropping the screwdriver onto the workshop table is a deliberate placement, which fits the criteria for 'Object Transfer'.",1,r002,drops screw driver in his gloved right hand on workshop table,3,no,,no,0,0,0.0,Gold,,
3dedfa92-4e30-47ed-9611-aa4f79a32a13,583.6977266666667,#C C drops the clamp cover in his gloved right hand on the workshop table.,Mechanical Repair,Object Transfer,"[CtxFixed] The action involves deliberately placing the clamp cover onto the workshop table, which fits the criteria for 'Object Transfer'.",1,r002,drops clamp cover in his gloved right hand on workshop table,4,no,,no,0,0,0.0,Gold,,
3dedfa92-4e30-47ed-9611-aa4f79a32a13,605.2856366666667,#C C loosens a bolt in the workshop table clamp with the screw driver in both gloved hands.,Mechanical Repair,Task Operation,Core manual task involving high hand activity.,1,r002,loosens bolt in workshop table clamp with screw driver in both gloved hands,3,no,,no,0,0,0.0,Gold,,
3dedfa92-4e30-47ed-9611-aa4f79a32a13,763.4149066666666,#C C cleans the bolt in his gloved left hand with the paper in his gloved right hand.,Mechanical Repair,Task Operation,Core manual task involving high hand activity.,1,r002,cleans bolt in his gloved left hand with paper in his gloved right hand,3,no,,no,0,0,0.0,Gold,,
3dedfa92-4e30-47ed-9611-aa4f79a32a13,837.5189766666667,#C C drops the screwdriver on the table with his gloved right hand.,Mechanical Repair,Object Transfer,Refined via regex fallback,1,r002,drops screwdriver on table with his gloved right hand,5,no,,no,0,0,0.0,Gold,,
3dedfa92-4e30-47ed-9611-aa4f79a32a13,898.8179566666666,#C C places the screw on the carburetor with his gloved right hand.,Mechanical Repair,Object Transfer,"The action involves placing an object, which is a logistics step.",1,r002,places screw on carburetor with his gloved right hand,3,no,,no,0,0,0.0,Gold,,
3dedfa92-4e30-47ed-9611-aa4f79a32a13,933.4068466666666,#C C blows the screw with the air blow gun on his gloved right hand.,Mechanical Repair,Task Operation,Core task involving high hand activity with the air blow gun.,1,r002,blows screw with air blow gun on his gloved right hand,4,no,,no,0,0,0.0,Gold,,
3dedfa92-4e30-47ed-9611-aa4f79a32a13,1112.9785033333333,#C C adjusts the pipe with both gloved hands.,Mechanical Repair,Task Operation,Core task involving high hand activity.,1,r002,adjusts pipe with both gloved hands,3,yes,watchlist_verb,yes,0,0,0.0,Gold,,
3f6e7d56-6bf0-43d6-81cf-2bd11827455e,438.5540309546634,#C C cleans her face with her hand. #unsure,Mechanical Repair,Stationary,"Low body/hand motion, cleaning face is a minor action.",1,r002,cleans her face with her hand,4,no,,no,0,0,0.0,Gold,,
3f6e7d56-6bf0-43d6-81cf-2bd11827455e,832.94142762133,#C C examines the wood with her hand,Mechanical Repair,Search,"Visual/manual inspection, head and hand movement focused on examination.",1,r002,examines wood with her hand,11,no,,no,0,0,0.0,Gold,,Stationary
41309ada-0a81-47b2-bdd1-453a178db18a,175.38731,#C C pedals the bicycle on the road,Desk Work,Locomotion,"Body moving through space, simulating pedaling motion.",1,r002,pedals bicycle on road,6,no,,no,0,0,0.0,Gold,,
41309ada-0a81-47b2-bdd1-453a178db18a,861.64615,#C C picks the seedling topsoil block with seedlings,Desk Work,Object Transfer,Logistics step involving picking up an object.,1,r002,picks seedling topsoil block with seedlings,12,no,,no,0,0,0.0,Gold,,
41309ada-0a81-47b2-bdd1-453a178db18a,881.55837,#C C breaks the seedling topsoil block,Desk Work,Task Operation,Core task involving manual dexterity and manipulation.,1,r002,breaks seedling topsoil block,14,no,,no,0,0,0.0,Gold,,
41309ada-0a81-47b2-bdd1-453a178db18a,885.48537,#C C drops the seedlings on the container,Desk Work,Object Transfer,"[CtxFixed] The action of dropping the seedlings onto a container indicates a deliberate placement of the object, which fits the definition of 'Object Transfer'.",1,r002,drops seedlings on container,3,no,,no,0,0,0.0,Gold,,
41309ada-0a81-47b2-bdd1-453a178db18a,1118.2812333333334,#C C Picks the plants,Desk Work,Object Transfer,Logistics action involving picking up objects.,1,r002,picks plants,3,no,,no,0,0,0.0,Gold,,
41309ada-0a81-47b2-bdd1-453a178db18a,1167.9697333333334,#C C Walks beside the plants,Desk Work,Locomotion,"Body moving through space, involves walking.",1,r002,walks beside plants,4,no,,no,0,0,0.0,Gold,,
414d6a22-44f1-438d-9561-4a111d94110b,368.5795109546634,#O a man Y shakes the cat's dish,Playing Instrument,Object Transfer,Logistics action involving moving the dish.,1,r002,man y shakes cat s dish,3,no,,no,0,0,0.0,Gold,,Task Operation
47bb1fd4-d41f-42b4-8d0c-29c4e9fdff9f,6.71214,#C C pours the salt into a pot of food.,Cooking,Task Operation,Core task involving high hand activity.,1,r002,pours salt into pot of food,3,no,,no,0,0,0.0,Gold,,
47bb1fd4-d41f-42b4-8d0c-29c4e9fdff9f,9.70861,#C C covers the jar.,Cooking,Object Transfer,Logistics step involving covering an object.,1,r002,covers jar,3,no,,no,0,0,0.0,Gold,,Task Operation
4a758e36-ab98-4bbf-aefb-c84df5f1e25e,5.77686,#C C drops the screw on the table with his left hand,Mechanical Repair,Object Transfer,Refined via regex fallback,1,r002,drops screw on table with his left hand,4,no,,no,0,0,0.0,Gold,,
4a758e36-ab98-4bbf-aefb-c84df5f1e25e,53.7929,#C C passes the screw driver in his left hand to his right hand #unsure,Mechanical Repair,Object Transfer,"The action involves passing an object (screwdriver) from one hand to the other, which is a logistics step.",1,r002,passes screw driver in his left hand to his right hand,3,no,,no,0,0,0.0,Gold,,
4ab8fc08-2ae6-4b27-8c72-e9700e0161bb,3.4034586000000004,#C C folds the pillow cover,Cleaning,Task Operation,Core manual task involving fine hand movements.,1,r002,folds pillow cover,3,no,,no,0,0,0.0,Gold,,
4b97cf1d-4989-41d8-8b9e-f6b3d648d9d0,507.54182692809695,#CC moves a chair with a left hand,Cleaning,Object Transfer,"Moving an object (chair), short bursts of hand acceleration.",1,r002,moves chair with left hand,5,yes,watchlist_verb,yes,0,0,0.0,Gold,,
4b97cf1d-4989-41d8-8b9e-f6b3d648d9d0,556.9994673792969,#C C holds the chair with left hand,Cleaning,Stationary,Holding an object with minimal movement.,1,r002,holds chair with left hand,3,yes,watchlist_verb,yes,0,0,0.0,Gold,,
4b97cf1d-4989-41d8-8b9e-f6b3d648d9d0,561.1213173792969,#C C holds the vacuum cleaner with both hands,Cleaning,Stationary,"Low body/hand motion, holding an object without moving.",1,r002,holds vacuum cleaner with both hands,10,yes,watchlist_verb,yes,0,0,0.0,Gold,,
4e3fd705-5ab8-4672-817d-37627660880a,146.4355,#C C dips the brush into the keg cap,Carpentry,Task Operation,Core task involving high hand activity.,1,r002,dips brush into keg cap,3,no,,no,0,0,0.0,Gold,,
4e3fd705-5ab8-4672-817d-37627660880a,150.41551,#C C paints the object in his left hand,Carpentry,Task Operation,Core manual task involving high hand activity.,1,r002,paints object in his left hand,7,no,,no,0,0,0.0,Gold,,
4e3fd705-5ab8-4672-817d-37627660880a,157.98547,#C C dips the brush in the keg cap,Carpentry,Task Operation,Core task involving manual dexterity with the hand.,1,r002,dips brush in keg cap,6,no,,no,0,0,0.0,Gold,,
4e3fd705-5ab8-4672-817d-37627660880a,413.53011,#C C passes the nail to his left hand,Carpentry,Object Transfer,"Passing an object from one hand to another, logistics step.",1,r002,passes nail to his left hand,3,no,,no,0,0,0.0,Gold,,
4e3fd705-5ab8-4672-817d-37627660880a,432.73067,#C C adjusts the nail with both hands,Carpentry,Task Operation,Core manual task involving high hand activity.,1,r002,adjusts nail with both hands,5,yes,watchlist_verb,yes,0,0,0.0,Gold,,
4e3fd705-5ab8-4672-817d-37627660880a,438.59542,#C C hammers the nail into the wooden box,Carpentry,Task Operation,Core manual task involving repetitive hand movements.,1,r002,hammers nail into wooden box,7,no,,no,0,0,0.0,Gold,,
4e554e70-de52-4f24-b5f0-78012b57c5c2,2.7287486000000003,#O man Y picks the phone,Playing Instrument,Object Transfer,"Picking up an object (phone), involves short bursts of hand acceleration.",1,r002,man y picks phone,4,no,,no,0,0,0.0,Gold,,
4e554e70-de52-4f24-b5f0-78012b57c5c2,3.907338600000001,#O man Y places the phone on the table,Playing Instrument,Object Transfer,Logistics step (placing an object).,1,r002,man y places phone on table,4,no,,no,0,0,0.0,Gold,,
4e554e70-de52-4f24-b5f0-78012b57c5c2,7.9379986,#C C holds a carton,Playing Instrument,Stationary,Holding an object with minimal movement.,1,r002,holds carton,9,yes,watchlist_verb,yes,0,0,0.0,Gold,,
4e554e70-de52-4f24-b5f0-78012b57c5c2,13.4611686,#O man Y picks the booklet manual,Playing Instrument,Object Transfer,"The action involves picking up an object, which is a logistics step.",1,r002,man y picks booklet manual,4,no,,no,0,0,0.0,Gold,,
4e554e70-de52-4f24-b5f0-78012b57c5c2,16.579548600000003,#O man Y places the booklet manual on the table,Playing Instrument,Object Transfer,"Logistics step, placing an object on a surface.",1,r002,man y places booklet manual on table,3,no,,no,0,0,0.0,Gold,,
4e554e70-de52-4f24-b5f0-78012b57c5c2,20.7958986,#O man Y places the scrabble tile holder on the table,Playing Instrument,Object Transfer,Logistics step of placing an object.,1,r002,man y places scrabble tile holder on table,3,no,,no,0,0,0.0,Gold,,
4e554e70-de52-4f24-b5f0-78012b57c5c2,77.6267086,#C C stares at the scrabble tile,Playing Instrument,Stationary,"Low body/hand motion, focused gaze.",1,r002,stares at scrabble tile,5,no,,no,0,0,0.0,Gold,,
4e554e70-de52-4f24-b5f0-78012b57c5c2,80.4473686,#O man Y picks scrabble tile,Playing Instrument,Object Transfer,"The action involves picking up an object, which is a logistics step.",1,r002,man y picks scrabble tile,24,no,,no,0,0,0.0,Gold,,
4e554e70-de52-4f24-b5f0-78012b57c5c2,83.2549186,#C C places the scrabble tile on the scrabble board,Playing Instrument,Object Transfer,"Logistics step of placing the tile, short burst of hand activity.",1,r002,places scrabble tile on scrabble board,13,no,,no,0,0,0.0,Gold,,
4e554e70-de52-4f24-b5f0-78012b57c5c2,126.3231086,#O man Y moves scrabble tile holder on the table,Playing Instrument,Object Transfer,Movement of an object (tile holder) on the table.,1,r002,man y moves scrabble tile holder on table,6,yes,watchlist_verb,yes,0,0,0.0,Gold,,
4e554e70-de52-4f24-b5f0-78012b57c5c2,134.1080586,#O man Y arranges the scrabble tiles in the tile holder,Playing Instrument,Object Transfer,"Logistics step, arranging items.",1,r002,man y arranges scrabble tiles in tile holder,4,no,,no,0,0,0.0,Gold,,Task Operation
