video_uid,scenario,split
eec01ded-9bf6-4da4-b61c-ac6a022e8ce4,Cooking,val
eed2f97e-15eb-4bbf-8378-a6074baf92e8,Cooking,train
efd052ce-4af1-48f4-8546-c13428ee92ec,Playing Instrument,multi
efe942ae-6339-4646-b644-dbe76db177ca,Cleaning,val
eff9a4e2-a2ab-45d4-a142-64a9aa4fc6e9,Cleaning,test
f00332a6-d29f-4bf5-89a2-0284965b3f23,Carpentry,train
f00d5909-4828-4475-be3a-474b12c9eccf,Playing Instrument,train
f0164f5d-c87e-4296-9e20-2166586c1ebd,Carpentry,val
f054bbcf-e9ed-42f7-8dd4-9167a9f24035,Cooking,train
f0776c0c-e50c-4e2d-a3f6-5a53b323829d,Walking Outdoors,train
f07f5c61-9848-4d94-9514-b757aa62bfc5,Desk Work,train
f0a5b497-94d3-47ec-8bd6-427d91d15adf,Mechanical Repair,train
f0b4024f-e7c5-482c-849b-7671fedea8bf,Playing Instrument,train
f0c81cde-b6d8-47eb-8ee7-0bbec791515d,Cleaning,train
f19d037c-2731-4f4f-a850-bfbcb20d6f68,Playing Instrument,multi
f1b5ae1e-742c-4802-9e61-ff8aae83e12e,Mechanical Repair,train
f1f6a30e-b81c-4edf-a99f-272072f72642,Cleaning,train
f2024ae7-3da0-4c90-8c12-6cfde6f0ab82,Cleaning,train
f2420e55-e559-40e1-9c96-863c6be763fd,Cooking,train
f26eb8a6-2ac4-4aa4-a500-1e738d8c8b13,Cooking,train
f277b970-9a30-467e-9f2f-bc8b36b7c259,Carpentry,train
f2a257e6-01da-4856-b145-2947ce5dcb0e,Carpentry,train
f2b29e04-a09d-4faa-a966-6f639dca11ec,Cleaning,train
f2c1136a-0b6a-47c0-809f-72e231cfcef8,Cleaning,train
f2e4ad31-16ab-4663-9f3c-b0a644262016,Mechanical Repair,train
f2efd904-9a3b-4a59-b1fc-dfa982de920c,Desk Work,train
f3146699-d715-44fd-9136-085b103dada4,Cooking,val
f32bac4e-edf5-4864-87cf-b386330b017f,Cleaning,train
f33dd5b7-ac69-4082-b152-a2db14b3a8cf,Cooking,multi
f3a0487b-70f6-4446-99a0-16dc78019ee7,Cooking,train
f3a9685f-0238-45a8-b7f5-30660e4d3acf,Gardening,val
f3d921fe-d7d8-4c09-98fd-7850154d73dc,Mechanical Repair,train
f3dc880e-c5c9-4463-b1f3-8e2465ea6032,Walking Outdoors,train
f3e79f6b-3b27-4aa6-a270-55a6424fd974,Cleaning,multi
f40e0f92-2250-46c9-98a0-8ccf23d164e0,Cooking,train
f4251612-a623-40a0-9fc4-2016c4aa607d,Cleaning,train
f42ae9c2-d43e-45af-8adb-02d0b16b2ef7,Cooking,train
f442873e-6f2b-493f-a6db-718cd20a732a,Cleaning,val
f4802d42-db9e-4770-a151-f2f42a602231,Cooking,train
f5161d43-4fa8-4aed-8bb0-93c102bfe45e,Desk Work,train
f522ce65-50a9-4119-9d49-57c32dea58f7,Mechanical Repair,multi
f54fd12b-d439-4f3c-9d0c-293336dd33b1,Cleaning,val
f576f1bf-5433-488b-8833-8320f087e72b,Gardening,train
f5899434-95bc-4cd3-bd42-b8464fbf3d9c,Mechanical Repair,val
f5b87541-3879-444f-be65-2b17f1d95735,Cooking,train
f5c456b2-b998-4f42-82bd-786833fb3891,Cleaning,val
f60c7255-97fb-4f8b-a12d-f8f805423bfe,Walking Outdoors,test
f6277269-1c87-439c-b5be-d4a02343018a,Cleaning,multi
f642360d-5cef-4c5f-b401-a65107946ed1,Cooking,train
f66f3e1e-de66-45a2-b33c-b11eed3d9c48,Mechanical Repair,test
f689ed27-5c4d-4b76-8de8-a9127d487692,Walking Outdoors,train
f6c064d9-bcf6-4153-9418-83cc3e181807,Desk Work,train
f6d0d1c6-c705-4d19-9aa4-41a975a99347,Playing Instrument,train
f6eb8e9b-a925-4112-9eec-32393192e435,Mechanical Repair,train
f6fea609-23c4-431c-8ac2-484f334a3a83,Cleaning,train
f71187bc-cead-407d-ad14-62812993b6a3,Cleaning,train
f71fb12c-211c-495b-a893-1f73e0538475,Cleaning,train
f735d4bb-d65e-4965-ac0d-270c0b9e5993,Cooking,train
f740e17b-2505-42a9-8a4e-f377198cce19,Cooking,test
f75197ff-2c5d-496d-bb78-9077ab473bf6,Mechanical Repair,train
f7a0beb6-b220-40c0-a72d-ec4b79134a73,Cooking,multi
f7eba194-18eb-49c4-bccf-df29755ecccd,Cleaning,train
f7f7d2ae-5d75-4447-934d-1573f95b8f81,Mechanical Repair,multi
f809c446-c3f0-4974-afed-270c12df12a4,Desk Work,train
f83ec443-7495-4d47-b99a-88d2056cf662,Carpentry,train
f8514af9-61ce-49d9-9628-fbc0bcc736f9,Carpentry,train
f894fea5-5bb5-46c2-a66a-8463f6f43450,Playing Instrument,test
f8b97e3a-3038-434b-9b13-1346aa40a619,Walking Outdoors,test
f90a8ae7-635c-4c58-a7fd-07879d4cb6d6,Mechanical Repair,train
f93bf4f8-08d1-4f94-8b5f-92fdd6b37e30,Mechanical Repair,multi
f96d4def-ffba-400e-8838-346145a890ec,Carpentry,train
f97a54fe-82ad-4a82-b611-08e6b860a082,Carpentry,train
f987286c-2ab4-4486-80f2-9124297f4be6,Mechanical Repair,train
f9a98d72-b5f1-4840-9093-d351586269c0,Cooking,test
f9ce56a3-3e9b-4edd-b133-c05eed792ec0,Cooking,val
f9ee14ba-828c-44dc-9071-e972cf2315c2,Cleaning,multi
f9f1adf2-443e-4af9-bbf8-2aa97a03c7c8,Carpentry,train
f9fa7dac-680a-4301-b783-470aef6f2639,Desk Work,train
fa21a282-6099-45cd-a4a7-39daf7973ec0,Mechanical Repair,multi
fa6e5f70-d4d9-49a7-9d74-d19bf127df55,Mechanical Repair,train
fa832aed-1016-467a-93ef-bacf176178f1,Playing Instrument,val
fa8a5802-fc36-488d-b646-9831f6afeea5,Mechanical Repair,train
fb7cc35d-3272-44a4-b8f2-15cd24fa345b,Playing Instrument,val
fbc425c4-def6-49a7-8b88-5d5d00b5524e,Playing Instrument,val
fc18441d-9bf2-412a-9939-a481fbdd08df,Cleaning,train
fc18a064-b1d9-485d-8c19-a3151dcf5bc8,Cooking,train
fc6c6313-f1b5-45f7-8272-53096d0d8986,Cooking,train
fc8618e6-3159-4122-aa39-0c21ae68b9b2,Cleaning,train
fc8cd995-ae0f-43a8-96e1-9d3e1d7c29ce,Desk Work,train
fc9824ed-63c1-4844-a80a-2c223d4ff7c1,Gardening,multi
fca39e16-1963-4910-9d23-2614be6c938a,Walking Outdoors,train
fcc14fe4-35e1-4854-b368-4541ae7bcf58,Walking Outdoors,train
fcc1b592-f210-4e4a-a2e4-2dd811ae9b2b,Cleaning,train
fd0839c6-2472-4e23-a69f-31e2f62c2c95,Cleaning,train
fd0e10cd-80ea-4cd1-babe-e6570601b00b,Mechanical Repair,train
fd344164-fa5f-4ce1-bf0c-40319056cc32,Walking Outdoors,train
fd3ed0f0-9a4f-4bb6-be32-6b74c35445cc,Mechanical Repair,train
fd5a127e-d587-44e3-b4cd-b8d88e7b7fa4,Mechanical Repair,train
fd67e15e-3c45-4fc4-b399-4ab3df1c957f,Walking Outdoors,train
fd878068-4a9a-458d-9225-fe4865907f0a,Cleaning,train
fdcdf464-a350-452d-9741-f6725e138192,Mechanical Repair,val
fdd70116-02cb-44be-9941-70ca04b3d233,Mechanical Repair,train
fe058f9c-d653-488f-897e-125040d12cf6,Cooking,train
fe4ee880-6cae-4f62-9d4b-fda767dda6bf,Cleaning,multi
fe6d1a78-c9bd-4570-8cce-0b9fccd219b9,Desk Work,multi
fec1f883-fc5c-4257-985e-26efaec68ddc,Walking Outdoors,val
ff425cc6-7577-444b-b6f7-e250c22a1ed5,Cleaning,train
ff46d5f7-ef0d-4dea-b121-c04ca6ba5a42,Cleaning,test
ffb6dfc1-d2f9-45b1-8e25-2c7d0f32d635,Cleaning,multi
