action,batch,corrected_action,dataset_rows_covered_if_validated,global_rank,high_priority_reason,high_priority_review,historical_bad_count,historical_bad_rate,historical_checked_count,narration_text,normalized_narration_stage2,reasoning,round,scenario,secondary_action,timestamp_sec,verdict,video_uid,watchlist_hit
Task Operation,12,,3,8821,watchlist_verb,yes,0,0.0,0,#C C holds the knife on the sharpener stone.,holds knife on sharpener stone,Core manual task involving high hand activity.,r002,Mechanical Repair,,1906.740545032292,Gold,150c104e-f9bd-4a81-b885-0e8b9968cada,yes
Stationary,12,,8,1999,watchlist_verb,yes,0,0.0,0,#C C holds the knife with left hand.,holds knife with left hand,Holding an object with little to no movement.,r002,Mechanical Repair,,1934.191615032292,Gold,150c104e-f9bd-4a81-b885-0e8b9968cada,yes
Stationary,12,,9,1591,watchlist_verb,yes,0,0.0,0,#C C holds the knife with right hand.,holds knife with right hand,"The action describes holding an object without any movement, indicating a low energy state.",r002,Mechanical Repair,,1944.235665032292,Gold,150c104e-f9bd-4a81-b885-0e8b9968cada,yes
Object Transfer,12,,4,8281,,no,0,0.0,0,#C C takes a sponge foam.,takes sponge foam,"Logistics/Setup step, picking up an object.",r002,Mechanical Repair,,1959.398005032292,Gold,150c104e-f9bd-4a81-b885-0e8b9968cada,no
Stationary,12,,3,8822,watchlist_verb,yes,0,0.0,0,#C C holds the knife up.,holds knife up,"Holding an object without movement, low energy state.",r002,Mechanical Repair,,1970.455655032292,Gold,150c104e-f9bd-4a81-b885-0e8b9968cada,yes
Task Operation,12,,4,8500,,no,0,0.0,0,#C C wipes the knife on the towel.,wipes knife on towel,Core manual task involving hand activity.,r002,Mechanical Repair,,2144.256835032292,Gold,150c104e-f9bd-4a81-b885-0e8b9968cada,no
Stationary,12,,28,200,watchlist_verb,yes,0,0.0,0,#C C touches clothes.,touches clothes,"Low body/hand motion, likely inspecting or holding the clothes.",r002,Mechanical Repair,Task Operation,2161.363865032292,Gold,150c104e-f9bd-4a81-b885-0e8b9968cada,yes
Stationary,12,,3,8850,watchlist_verb,yes,0,0.0,0,#C C holds the paper well.,holds paper well,"Holding an object is a low-energy, static activity.",r002,Mechanical Repair,,2203.0538127775085,Gold,150c104e-f9bd-4a81-b885-0e8b9968cada,yes
Stationary,12,,3,8818,watchlist_verb,yes,0,0.0,0,#C C holds the ingredient well.,holds ingredient well,Holding an item involves low body and hand motion.,r002,Mechanical Repair,,2261.9367027775083,Gold,150c104e-f9bd-4a81-b885-0e8b9968cada,yes
Object Transfer,12,,4,8244,,no,0,0.0,0,#C C takes a carton box.,takes carton box,Logistics step involving picking up an object.,r002,Mechanical Repair,,2276.6654627775088,Gold,150c104e-f9bd-4a81-b885-0e8b9968cada,no
Stationary,12,,3,10112,,no,0,0.0,0,#C C eats the ingredient.,eats ingredient,"Low body/hand motion, eating is a passive activity.",r002,Mechanical Repair,Task Operation,2308.5067527775086,Gold,150c104e-f9bd-4a81-b885-0e8b9968cada,no
Object Transfer,12,,9,1745,,no,0,0.0,0,#O The Man Z passes a card to the Man Y with his right hand.,man z passes card to man y with his right hand,"The action involves passing an object, which is a logistics step.",r002,Playing Instrument,,28.348419600000003,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,12,984,,no,0,0.0,0,#C C passes a card to the Man Z with his right hand.,passes card to man z with his right hand,"Passing an object, involves short bursts of hand acceleration.",r002,Playing Instrument,,39.3042096,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Task Operation,12,,10,1522,,no,0,0.0,0,#C shuffles cards with both hands.,shuffles cards with both hands,Core task involving high hand activity.,r002,Playing Instrument,,43.3849296,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,4,6875,,no,0,0.0,0,#O The Man X places a card on the table with his left hand.,man x places card on table with his left hand,"The action involves placing a card on the table, which is a logistics step.",r002,Playing Instrument,,53.061499600000005,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,3,8980,watchlist_verb,yes,0,0.0,0,#O The Man X adjusts the cards on the table with his left hand.,man x adjusts cards on table with his left hand,Logistics step involving picking up and placing cards.,r002,Playing Instrument,,94.9514196,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,yes
Object Transfer,12,,4,6858,,no,0,0.0,0,#O The Man W drops a card on the table with his right hand.,man w drops card on table with his right hand,Refined via regex fallback,r002,Playing Instrument,,143.21413959999998,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,9,1741,,no,0,0.0,0,#O The Man Y passes a card to the Man X with his right hand.,man y passes card to man x with his right hand,"Logistics step of passing an object, short bursts of hand acceleration.",r002,Playing Instrument,,150.86689959999998,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,4,6863,,no,0,0.0,0,#O The Man X collects a card from the Man Y with his left hand.,man x collects card from man y with his left hand,"The action involves picking up an object (card) with the hand, which is a logistics step.",r002,Playing Instrument,,150.86689959999998,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,7,2736,,no,0,0.0,0,#O The Man Z collects a card from the Man Y with his left hand. #Unsure,man z collects card from man y with his left hand,"The action involves picking up an object, which falls under logistics/setup steps.",r002,Playing Instrument,,288.1783509546634,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,12,981,,no,0,0.0,0,#O The Man Y places a card on the table with his left hand.,man y places card on table with his left hand,"Placing an object, which involves logistics.",r002,Playing Instrument,,297.0513109546634,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,6,3545,,no,0,0.0,0,#O The Man W passes a card to a Man X with his right hand.,man w passes card to man x with his right hand,Logistics step involving passing an object.,r002,Playing Instrument,,315.4775909546634,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,10,1366,,no,0,0.0,0,#C C collects a card from the Man Z with his right hand.,collects card from man z with his right hand,"The action involves picking up an object, which is a logistics step.",r002,Playing Instrument,,332.4150309546634,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,10,1421,,no,0,0.0,0,#C The Man Z passes a card to C with his right hand.,man z passes card to with his right hand,"Passing an object, involves logistics and hand movement.",r002,Playing Instrument,,332.4150309546634,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,5,4821,,no,0,0.0,0,#O The Man Y passes a card to the Man Z with his right hand.,man y passes card to man z with his right hand,"The action involves passing an object, which is a logistics step.",r002,Playing Instrument,,391.8808009546634,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,3,10721,,no,0,0.0,0,#O The Man X gathers cards on the table with his hands.,man x gathers cards on table with his hands,Logistics of moving cards onto the table.,r002,Playing Instrument,,403.09664095466337,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Task Operation,12,,5,4808,,no,0,0.0,0,#O The Man X shuffles cards with his hands.,man x shuffles cards with his hands,Core manual task involving high hand activity.,r002,Playing Instrument,,419.5915509546634,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,5,5054,,no,0,0.0,0,#C C picks up the cards from the table with his right hand.,picks up cards from table with his right hand,Logistics step involving picking up objects.,r002,Playing Instrument,,484.8318009546634,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,11,1184,,no,0,0.0,0,#C C picks cards from the table with his right hand.,picks cards from table with his right hand,Logistics/Setup step involving picking up objects.,r002,Playing Instrument,,529.9800109546634,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Task Operation,12,,3,10794,,no,0,0.0,0,#O The Man Y shuffles cards with his hands.,man y shuffles cards with his hands,Core manual task involving high hand activity.,r002,Playing Instrument,,532.1122109546634,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Task Operation,12,,6,3976,,no,0,0.0,0,#C C shuffles the cards in his hands.,shuffles cards in his hands,Core manual task involving high hand activity.,r002,Playing Instrument,,558.5490909546634,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,3,10873,,no,0,0.0,0,#C C passes a card to the Man X with his right hand.,passes card to man x with his right hand,"Passing an object, involves short bursts of hand acceleration.",r002,Playing Instrument,,1055.57142762133,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Stationary,12,,11,1216,,no,0,0.0,0,#C C places his right hand on the table.,places his right hand on table,The action describes a static movement with low energy.,r002,Playing Instrument,,1091.536316287997,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,9,1727,,no,0,0.0,0,#O The man E picks card on the table with his right hand.,man e picks card on table with his right hand,"The action involves picking up an object, which is a logistics step.",r002,Playing Instrument,,1375.7695942879966,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Task Operation,12,Object Transfer,4,6802,,no,0,0.0,0,#O The man A drags card on the table with his right hand.,man drags card on table with his right hand,Dragging the card is a core manual task involving high hand activity.,r002,Playing Instrument,,1375.7695942879966,Bad,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Stationary,12,Locomotion,3,10569,,no,0,0.0,0,#O The man D sits.,man d sits,"The action describes a person sitting, which involves minimal movement.",r002,Playing Instrument,,1375.7695942879966,Bad,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,5,4759,,no,0,0.0,0,#O The man D drops a card with his left hand.,man d drops card with his left hand,"[CtxFixed] The action of dropping a card with the left hand is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'.",r002,Playing Instrument,,1385.7294042879969,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,7,2708,,no,0,0.0,0,#O The man B drops a card with his right hand.,man b drops card with his right hand,"[CtxFixed] The action of dropping a card with the right hand is a deliberate placement, which fits the criteria for 'Object Transfer'.",r002,Playing Instrument,,1391.5321242879968,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,9,1725,,no,0,0.0,0,#O The man A drops a card with his right hand.,man drops card with his right hand,"[CtxFixed] The action of dropping a card with his right hand is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'.",r002,Playing Instrument,,1423.1679142879966,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,7,2717,,no,0,0.0,0,#O The man E drops a card with his right hand.,man e drops card with his right hand,"[CtxFixed] The action of dropping a card with the right hand is considered a deliberate placement of the object onto a surface, which fits the definition of 'Object Transfer'.",r002,Playing Instrument,,1452.4627542879966,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Stationary,12,Task Operation,3,8951,watchlist_verb,yes,0,0.0,0,#O The man D adjusts a card on the table.,man d adjusts card on table,The action involves a minor adjustment which does not involve significant body or hand movement.,r002,Playing Instrument,,1506.1307742879967,Bad,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,yes
Object Transfer,12,,4,6786,,no,0,0.0,0,#O The man B passes a card to the man D.,man b passes card to man d,Logistics step involving passing an object.,r002,Playing Instrument,,1532.612324287997,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,3,10590,,no,0,0.0,0,#O The man E picks a card on the table with his left hand.,man e picks card on table with his left hand,"The action involves picking up an object, which is a logistics step.",r002,Playing Instrument,,1603.2426742879966,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Stationary,12,,3,8958,watchlist_verb,yes,0,0.0,0,#O The man E touches a card on the table with his right hand.,man e touches card on table with his right hand,"The action described involves a static interaction with an object, implying low body and hand motion.",r002,Playing Instrument,Task Operation,1619.3169442879966,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,yes
Object Transfer,12,,36,122,,no,0,0.0,0,#O The man A drops a card on the table.,man drops card on table,Refined via regex fallback,r002,Playing Instrument,,1636.6371342879966,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,10,1413,,no,0,0.0,0,#O The man E drops a card on the table with his right hand.,man e drops card on table with his right hand,Refined via regex fallback,r002,Playing Instrument,,1711.3483142879968,Gold,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,no
Object Transfer,12,,4,7035,,no,0,0.0,0,#C C picks a board,picks board,Logistics step involving picking up an object.,r002,Cleaning,,223.6319286,Gold,17b06e6c-3823-4825-91d1-68a9864bd983,no
Task Operation,12,,9,1963,,no,0,0.0,0,#C C wipes a board,wipes board,Core task involving high hand activity.,r002,Cleaning,,285.1457124964844,Gold,17b06e6c-3823-4825-91d1-68a9864bd983,no
Locomotion,12,,6,3251,watchlist_verb,yes,0,0.0,0,#C C moves a rack,moves rack,"Body movement through space, likely involves moving an object.",r002,Cleaning,,342.9207124964844,Gold,17b06e6c-3823-4825-91d1-68a9864bd983,yes
Object Transfer,12,Task Operation,4,6145,watchlist_verb,yes,0,0.0,0,#C C opens the cabinet with her left hand,opens cabinet with her left hand,Logistics step involving opening a cabinet.,r002,Cooking,,41.88886526666667,Bad,1c795a0e-e718-466f-8bee-46febdc2b17a,yes
Task Operation,12,,5,5585,,no,0,0.0,0,#C C stirs the food in the pan with a cooking stick,stirs food in pan with cooking stick,Core task involving high hand activity.,r002,Mechanical Repair,,373.6514009546634,Gold,25b2f1d5-7266-401c-bdfa-32944607f564,no
Locomotion,12,,6,3936,,no,0,0.0,0,#C C rides the bicycle around the compound,rides bicycle around compound,Body moving through space in a rhythmic motion.,r002,Walking Outdoors,,35.1806,Gold,2876b375-e848-412c-8a6f-0664cbab6a33,no
Stationary,12,Task Operation,3,10852,,no,0,0.0,0,#C C operates the phone in his hand,operates phone in his hand,"Low body/hand motion, focused on operating the phone.",r002,Walking Outdoors,,66.76858,Bad,2876b375-e848-412c-8a6f-0664cbab6a33,no
Locomotion,12,Task Operation,58,49,,no,0,0.0,0,#C C flips the piece of wood,flips piece of wood,"The action involves moving the body through space, likely requiring significant body acceleration.",r002,Carpentry,,8.2938596,Bad,28d73c89-e96d-4296-876a-329f908aeac6,no
Object Transfer,12,,3,11554,,no,0,0.0,0,#C C picks up the sandpaper with his right hand,picks up sandpaper with his right hand,Logistics step involving picking up an object.,r002,Carpentry,,31.221839600000003,Gold,28d73c89-e96d-4296-876a-329f908aeac6,no
Object Transfer,12,,16,576,,no,0,0.0,0,#C C places the piece of wood on the cutting machine,places piece of wood on cutting machine,Logistics action of placing an object.,r002,Carpentry,,32.0568496,Gold,28d73c89-e96d-4296-876a-329f908aeac6,no
Stationary,12,Task Operation,18,466,,no,0,0.0,0,#C C switches the lights on,switches lights on,"The action involves a static interaction with a light switch, indicating low body and hand motion.",r002,Walking Outdoors,,46.0035786,Bad,28ff9118-e876-497c-9901-cb89a62509fc,no
Task Operation,12,,4,6390,,no,0,0.0,0,#C C cuts a string,cuts string,Core manual task involving high hand activity.,r002,Walking Outdoors,,52.0155386,Gold,28ff9118-e876-497c-9901-cb89a62509fc,no
Stationary,12,Task Operation,3,9554,,no,0,0.0,0,#C C brushes his teeth,brushes his teeth,Brushing teeth involves minimal body movement and is typically performed in one place.,r002,Walking Outdoors,,90.8797786,Bad,28ff9118-e876-497c-9901-cb89a62509fc,no
Stationary,12,Task Operation,8,2433,,no,0,0.0,0,#C C wipes his hands with a towel,wipes his hands with towel,"Low body/hand motion, indicates a pause in movement.",r002,Walking Outdoors,,159.7619086,Bad,28ff9118-e876-497c-9901-cb89a62509fc,no
Stationary,12,Task Operation,7,3048,,no,1,1.0,1,#C C switches the lights off,switches lights off,"The action of switching lights off is a brief, low-energy motion.",r002,Walking Outdoors,,165.0128986,Bad,28ff9118-e876-497c-9901-cb89a62509fc,no
Object Transfer,12,Stationary,5,4186,watchlist_verb,yes,0,0.0,0,#C C holds the bag,holds bag,"Action involves holding an object, which is a logistics step.",r002,Walking Outdoors,,243.8623786,Bad,28ff9118-e876-497c-9901-cb89a62509fc,yes
Stationary,12,Task Operation,12,1021,,no,1,1.0,1,#C C pushes the chair,pushes chair,The action involves a static object (chair) and does not indicate movement through space.,r002,Walking Outdoors,,442.6026186,Bad,28ff9118-e876-497c-9901-cb89a62509fc,no
Stationary,12,Search,21,344,,no,0,0.0,0,#C C watches the video on a laptop,watches video on laptop,"Low body/hand motion, focused activity.",r002,Walking Outdoors,,478.07067860000006,Bad,28ff9118-e876-497c-9901-cb89a62509fc,no
Stationary,12,,5,4286,watchlist_verb,yes,0,0.0,0,#C C moves hand away from mouse,moves hand away from mouse,The action describes a hand movement that is likely unrelated to locomotion and does not involve significant body movement.,r002,Walking Outdoors,,3297.3344585999994,Gold,28ff9118-e876-497c-9901-cb89a62509fc,yes
