global_rank,video_uid,timestamp_sec,narration_text,scenario,action,reasoning,batch,round,normalized_narration_stage2,dataset_rows_covered_if_validated,high_priority_review,high_priority_reason,watchlist_hit,historical_bad_count,historical_checked_count,historical_bad_rate,verdict,task_id,project,inner_id,corrected_action,secondary_action
7842,13dbccdf-ab84-42ee-ba1c-40cb158b8733,168.11581,#C C puts switch on the floor,Carpentry,Object Transfer,"The action involves placing an object, which is a logistics step.",4,r002,puts switch on floor,4,no,,no,0,0,0.0,Gold,1106,2,106,,
3034,13dbccdf-ab84-42ee-ba1c-40cb158b8733,176.45279,#C C stares at the wire,Carpentry,Stationary,"Low body/hand motion, focused gaze.",4,r002,stares at wire,7,no,,no,0,0,0.0,Bad,1107,2,107,Search,
3454,13dbccdf-ab84-42ee-ba1c-40cb158b8733,320.08454,#C C fixes the screw on the switch,Carpentry,Task Operation,Core manual task involving high hand activity.,4,r002,fixes screw on switch,6,no,,no,0,0,0.0,Gold,1108,2,108,,
7381,13dbccdf-ab84-42ee-ba1c-40cb158b8733,487.82874,#C C places the pliers down,Carpentry,Object Transfer,Logistics step involving placing an object down.,4,r002,places pliers down,4,no,,no,0,0,0.0,Gold,1109,2,109,,
5457,13dbccdf-ab84-42ee-ba1c-40cb158b8733,488.71699,#C C removes the wire coat,Carpentry,Task Operation,[CtxFixed] The action of removing the wire coat is a continuation of the previous essential operation involving the use of pliers.,4,r002,removes wire coat,5,no,,no,0,0,0.0,Gold,1110,2,110,,
856,13dbccdf-ab84-42ee-ba1c-40cb158b8733,718.5372366666667,#C C picks the screwdriver,Carpentry,Object Transfer,Logistics step of picking up the screwdriver.,4,r002,picks screwdriver,13,no,,no,0,0,0.0,Gold,1111,2,111,,
8935,13dbccdf-ab84-42ee-ba1c-40cb158b8733,759.7894866666667,#C C holds the wire in place,Carpentry,Stationary,"Low body/hand motion, holding in place.",4,r002,holds wire in place,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1112,2,112,,
11754,1fae6ecb-2ad9-4160-b388-c34e7d018915,19.643015266666666,#C C places a pan on a cooking stove,Cooking,Object Transfer,Logistics step involving moving an object to a specific location.,4,r002,places pan on cooking stove,3,no,,no,0,0,0.0,Gold,1113,2,113,,
3168,1fae6ecb-2ad9-4160-b388-c34e7d018915,25.346365266666663,#C C holds a bottle with both hands,Cooking,Stationary,"Low body/hand motion, holding an object.",4,r002,holds bottle with both hands,6,yes,watchlist_verb,yes,0,0,0.0,Gold,1114,2,114,,
2759,1fae6ecb-2ad9-4160-b388-c34e7d018915,82.29013526666667,#C C peels a clove,Cooking,Task Operation,Core task involving fine hand movements.,4,r002,peels clove,7,no,,no,0,0,0.0,Gold,1115,2,115,,
477,1fae6ecb-2ad9-4160-b388-c34e7d018915,138.74434526666667,#C C holds a handle,Cooking,Stationary,"Low energy, holding position.",4,r002,holds handle,17,yes,watchlist_verb,yes,0,0,0.0,Gold,1116,2,116,,
6963,1fae6ecb-2ad9-4160-b388-c34e7d018915,171.58226526666667,#C C passes a packet to the left hand,Cooking,Object Transfer,Logistics step involving the transfer of an object.,4,r002,passes packet to left hand,4,no,,no,0,0,0.0,Gold,1117,2,117,,
2601,1fae6ecb-2ad9-4160-b388-c34e7d018915,177.08598526666665,#C C cuts guajillo with a hand,Cooking,Task Operation,"Core task, high hand activity.",4,r002,cuts guajillo with hand,7,no,,no,0,0,0.0,Gold,1118,2,118,,
2939,1fae6ecb-2ad9-4160-b388-c34e7d018915,179.35944526666665,#C C puts a guajillo in a pan,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,4,r002,puts guajillo in pan,7,no,,no,0,0,0.0,Gold,1119,2,119,,
1374,1fae6ecb-2ad9-4160-b388-c34e7d018915,202.40963526666667,#C C cuts a chipotle with the hand,Cooking,Task Operation,"Core task involving manual cutting, high hand activity.",4,r002,cuts chipotle with hand,10,no,,no,0,0,0.0,Gold,1120,2,120,,
2280,1fae6ecb-2ad9-4160-b388-c34e7d018915,206.77904526666663,#C C puts chipotle in the pan,Cooking,Task Operation,Core task involving manual operation with high hand activity.,4,r002,puts chipotle in pan,8,no,,no,0,0,0.0,Bad,1121,2,121,Object Transfer,
7350,1fae6ecb-2ad9-4160-b388-c34e7d018915,284.80375526666666,#C C places a jar on the cooking stove,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,4,r002,places jar on cooking stove,4,no,,no,0,0,0.0,Gold,1122,2,122,,
3319,1fae6ecb-2ad9-4160-b388-c34e7d018915,289.11774526666665,#C C breaks the nuts,Cooking,Task Operation,Core task involving high hand activity.,4,r002,breaks nuts,6,no,,no,0,0,0.0,Gold,1123,2,123,,
6738,1fae6ecb-2ad9-4160-b388-c34e7d018915,345.32000526666667,#C C lifts tin up,Cooking,Object Transfer,"Action involves picking up an object, which is a logistics step.",4,r002,lifts tin up,4,no,,no,0,0,0.0,Gold,1124,2,124,,
4317,1fae6ecb-2ad9-4160-b388-c34e7d018915,348.10104526666663,#C C moves tin on the shelf,Cooking,Object Transfer,"Logistics of moving an object, short bursts of hand activity.",4,r002,moves tin on shelf,5,yes,watchlist_verb,yes,0,0,0.0,Gold,1125,2,125,,
1594,1fae6ecb-2ad9-4160-b388-c34e7d018915,354.6381552666667,#C C holds a spatula,Cooking,Stationary,"Low body/hand motion, holding an object without movement.",4,r002,holds spatula,9,yes,watchlist_verb,yes,0,0,0.0,Gold,1126,2,126,,
2520,1fae6ecb-2ad9-4160-b388-c34e7d018915,370.35290526666665,#C C moves spatula up,Cooking,Locomotion,Body moving through space (likely moving the spatula upwards).,4,r002,moves spatula up,7,yes,watchlist_verb,yes,0,0,0.0,Bad,1127,2,127,Object Transfer,
10419,1fae6ecb-2ad9-4160-b388-c34e7d018915,382.95923526666667,#C C lifts spatula up,Cooking,Object Transfer,"Action involves picking up an object (spatula), indicating a logistics step.",4,r002,lifts spatula up,3,no,,no,0,0,0.0,Gold,1128,2,128,,
10382,1fae6ecb-2ad9-4160-b388-c34e7d018915,520.0713452666668,#C C lifts the cake up,Cooking,Object Transfer,"Action involves picking up an object, indicating a logistics step.",4,r002,lifts cake up,3,no,,no,0,0,0.0,Gold,1129,2,129,,
4192,1fae6ecb-2ad9-4160-b388-c34e7d018915,533.7447952666668,#C C holds the cake,Cooking,Stationary,"Low body/hand motion, holding an object.",4,r002,holds cake,5,yes,watchlist_verb,yes,0,0,0.0,Gold,1130,2,130,,
2752,1fae6ecb-2ad9-4160-b388-c34e7d018915,620.7600309546634,#C C passes the bottle to the right hand,Cooking,Object Transfer,Logistics step involving the transfer of an object.,4,r002,passes bottle to right hand,7,no,,no,0,0,0.0,Gold,1131,2,131,,
4484,1fae6ecb-2ad9-4160-b388-c34e7d018915,870.1119809546634,#C C covers the dish,Cooking,Stationary,"The action of covering a dish involves minimal movement and is likely done with one hand, indicating low energy expenditure.",4,r002,covers dish,5,no,,no,1,1,1.0,Bad,1132,2,132,Object Transfer,
5283,1fae6ecb-2ad9-4160-b388-c34e7d018915,875.6830909546634,#C C puts the dish in the fridge,Cooking,Object Transfer,Logistics step involving moving an object (the dish) to a specific location (the fridge).,4,r002,puts dish in fridge,5,no,,no,0,0,0.0,Gold,1133,2,133,,
9460,1fae6ecb-2ad9-4160-b388-c34e7d018915,886.2866509546634,#C C applies #unsure to the cheese,Cooking,Task Operation,"Core task, likely involves manual manipulation with hands.",4,r002,applies to cheese,3,no,,no,0,0,0.0,Gold,1134,2,134,,
7096,1fae6ecb-2ad9-4160-b388-c34e7d018915,901.9291409546634,#C C picks the fork with her right hand,Cooking,Object Transfer,"Logistics step, picking up an object.",4,r002,picks fork with her right hand,4,no,,no,0,0,0.0,Gold,1135,2,135,,
11210,1fae6ecb-2ad9-4160-b388-c34e7d018915,945.1608209546634,#C C picks a glass of #unsure,Cooking,Object Transfer,Logistics step involving picking up an object.,4,r002,picks glass of,3,no,,no,0,0,0.0,Gold,1136,2,136,,
5876,1fae6ecb-2ad9-4160-b388-c34e7d018915,948.5501109546634,#C C closes the bottle of #unsure,Cooking,Object Transfer,"Closing an object, which involves a specific action to manipulate and seal the container.",4,r002,closes bottle of,4,yes,watchlist_verb,yes,0,0,0.0,Gold,1137,2,137,,
11238,1fae6ecb-2ad9-4160-b388-c34e7d018915,957.3184609546634,#C C picks the kitchen tissue,Cooking,Object Transfer,"Logistics/Setup step, involves picking up an object.",4,r002,picks kitchen tissue,3,no,,no,0,0,0.0,Gold,1138,2,138,,
7853,1fae6ecb-2ad9-4160-b388-c34e7d018915,1010.5661109546634,#C C puts the tissue on the surface,Cooking,Object Transfer,Logistics step involving placing an object.,4,r002,puts tissue on surface,4,no,,no,0,0,0.0,Gold,1139,2,139,,
4498,1fae6ecb-2ad9-4160-b388-c34e7d018915,1033.9772509546633,#C C cuts a kitchen tissue,Cooking,Task Operation,Core task involving high hand activity.,4,r002,cuts kitchen tissue,5,no,,no,0,0,0.0,Gold,1140,2,140,,
7700,1fae6ecb-2ad9-4160-b388-c34e7d018915,1087.2541509546631,#C C puts the jar on the surface,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,4,r002,puts jar on surface,4,no,,no,0,0,0.0,Gold,1141,2,141,,
11074,1fae6ecb-2ad9-4160-b388-c34e7d018915,1153.7084309546633,#C C picks a bottle of detergent,Cooking,Object Transfer,Logistics step involving picking up an object.,4,r002,picks bottle of detergent,3,no,,no,0,0,0.0,Gold,1142,2,142,,
3945,1fae6ecb-2ad9-4160-b388-c34e7d018915,1165.294510954663,#C C rinses the wooden spoon,Cooking,Task Operation,Core task involving manual operation with high hand activity.,4,r002,rinses wooden spoon,6,no,,no,0,0,0.0,Gold,1143,2,143,,
5171,1fae6ecb-2ad9-4160-b388-c34e7d018915,1511.592765266667,#C C places washing sponge aside,Cooking,Object Transfer,Logistics step involving placing an object.,4,r002,places washing sponge aside,5,no,,no,0,0,0.0,Gold,1144,2,144,,
1211,1fae6ecb-2ad9-4160-b388-c34e7d018915,1565.4943752666666,#C C places bowl on the rack,Cooking,Object Transfer,Logistics step involving placing an object.,4,r002,places bowl on rack,11,no,,no,0,0,0.0,Gold,1145,2,145,,
11434,1fae6ecb-2ad9-4160-b388-c34e7d018915,1725.5039285999997,#C C picks a straw cleaning brush,Cooking,Object Transfer,"Logistics/Setup step, picking up an object.",4,r002,picks straw cleaning brush,3,no,,no,0,0,0.0,Gold,1146,2,146,,
7718,1fae6ecb-2ad9-4160-b388-c34e7d018915,2245.3593786,#C C puts the lid on the dish rack,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,4,r002,puts lid on dish rack,4,no,,no,0,0,0.0,Gold,1147,2,147,,
11190,21abd7c0-2527-487a-a249-36d47408bae0,198.7654986,#C C picks the floor brush from the table,Cleaning,Object Transfer,Logistics action involving picking up an object.,4,r002,picks floor brush from table,3,no,,no,0,0,0.0,Gold,1148,2,148,,
9117,21abd7c0-2527-487a-a249-36d47408bae0,206.2833286,#C C moves #unsure on the floor,Cleaning,Task Operation,"[CtxFixed] The action of moving something on the floor is consistent with the previous cleaning activity, indicating that C is continuing the essential operation of cleaning.",4,r002,moves on floor,3,yes,watchlist_verb,yes,0,0,0.0,Bad,1149,2,149,Object Transfer,
6309,21abd7c0-2527-487a-a249-36d47408bae0,245.4027986,#C C cleans the door with the floor brush,Cleaning,Task Operation,Core manual task involving high hand activity.,4,r002,cleans door with floor brush,4,no,,no,0,0,0.0,Gold,1150,2,150,,
4466,21abd7c0-2527-487a-a249-36d47408bae0,621.1171017734971,#C C cleans the wall with the floor brush,Cleaning,Task Operation,Core manual task involving high hand activity.,4,r002,cleans wall with floor brush,5,no,,no,0,0,0.0,Gold,1151,2,151,,
8134,21abd7c0-2527-487a-a249-36d47408bae0,966.0583608070312,#C C spreads the mat on the floor,Cleaning,Object Transfer,Logistics action involving placing an object on the floor.,4,r002,spreads mat on floor,4,no,,no,0,0,0.0,Gold,1152,2,152,,
7040,21abd7c0-2527-487a-a249-36d47408bae0,983.8606708070312,#C C picks a bottle from the floor,Cleaning,Object Transfer,Logistics step involving picking up an object.,4,r002,picks bottle from floor,4,no,,no,0,0,0.0,Gold,1153,2,153,,
2307,21abd7c0-2527-487a-a249-36d47408bae0,1146.4397112757813,#C C puts the pillow on the sofa,Cleaning,Object Transfer,Logistics step involving picking up and placing an object.,4,r002,puts pillow on sofa,8,no,,no,0,0,0.0,Gold,1154,2,154,,
1777,223a838a-385b-46c8-b750-b590580e6cab,11.937329599999998,#C C picks fruit #unsure from the bowl,Cooking,Object Transfer,Logistics step involving picking up an object.,4,r002,picks fruit from bowl,9,no,,no,0,0,0.0,Gold,1155,2,155,,
808,223a838a-385b-46c8-b750-b590580e6cab,13.0806396,#C C chops the fruit #unsure on the chopping board,Cooking,Task Operation,Core task involving high hand activity and repetitive motion.,4,r002,chops fruit on chopping board,13,no,,no,0,0,0.0,Gold,1156,2,156,,
7385,223a838a-385b-46c8-b750-b590580e6cab,132.7576996,#C C places remote on the countertop,Cooking,Object Transfer,"Logistics step, placing an object.",4,r002,places remote on countertop,4,no,,no,0,0,0.0,Gold,1157,2,157,,
2184,223a838a-385b-46c8-b750-b590580e6cab,291.9303709546634,#C C picks apple from the bowl,Cooking,Object Transfer,Logistics action involving picking up an object.,4,r002,picks apple from bowl,8,no,,no,0,0,0.0,Gold,1158,2,158,,
2057,223a838a-385b-46c8-b750-b590580e6cab,567.2567209546634,#C C chops food #unsure,Cooking,Task Operation,Core task involving high hand activity.,4,r002,chops food,8,no,,no,0,0,0.0,Gold,1159,2,159,,
1635,223a838a-385b-46c8-b750-b590580e6cab,883.2684909546633,#C C applies oil on a paper,Cooking,Task Operation,"Core manual task, high hand activity.",4,r002,applies oil on paper,9,no,,no,0,0,0.0,Gold,1160,2,160,,
2858,223a838a-385b-46c8-b750-b590580e6cab,970.9807709546634,#C C places brush on a container,Cooking,Object Transfer,Logistics step of placing an object.,4,r002,places brush on container,7,no,,no,0,0,0.0,Gold,1161,2,161,,
3025,223a838a-385b-46c8-b750-b590580e6cab,1017.1653409546634,#C C spreads food on the paper,Cooking,Task Operation,Core manual task involving high hand activity.,4,r002,spreads food on paper,7,no,,no,0,0,0.0,Gold,1162,2,162,,
3791,223a838a-385b-46c8-b750-b590580e6cab,1799.697200954663,#C C pulls the yarn,Cooking,Task Operation,Core manual task involving hand manipulation.,4,r002,pulls yarn,6,no,,no,0,0,0.0,Bad,1163,2,163,Object Transfer,
1149,223a838a-385b-46c8-b750-b590580e6cab,1906.166050954663,#C C knits the fabric with a knitting needle,Cooking,Task Operation,Core manual task involving fine motor skills and high hand activity.,4,r002,knits fabric with knitting needle,11,no,,no,0,0,0.0,Gold,1164,2,164,,
3501,223a838a-385b-46c8-b750-b590580e6cab,1938.192490954663,#C C lifts a knitting needle from her left hand,Cooking,Object Transfer,"The action involves picking up an object, which is a logistics step.",4,r002,lifts knitting needle from her left hand,6,no,,no,0,0,0.0,Gold,1165,2,165,,
1228,223a838a-385b-46c8-b750-b590580e6cab,1944.2863909546631,#C C pushes the knitting needle downwards,Cooking,Task Operation,Core manual task involving high hand activity.,4,r002,pushes knitting needle downwards,11,no,,no,0,0,0.0,Gold,1166,2,166,,
2476,223a838a-385b-46c8-b750-b590580e6cab,1979.967310954663,#C C holds a fabric with her left hand,Cooking,Stationary,"Low body/hand motion, holding an object without movement.",4,r002,holds fabric with her left hand,7,yes,watchlist_verb,yes,0,0,0.0,Gold,1167,2,167,,
8792,223a838a-385b-46c8-b750-b590580e6cab,2075.863390954663,#C C holds the fabric with her right hand,Cooking,Stationary,Holding an object with minimal movement.,4,r002,holds fabric with her right hand,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1168,2,168,,
11245,223a838a-385b-46c8-b750-b590580e6cab,2256.0943809546634,#C C picks a knitting needle from her left hand,Cooking,Object Transfer,Logistics/Setup step involving picking up an object.,4,r002,picks knitting needle from her left hand,3,no,,no,0,0,0.0,Gold,1169,2,169,,
5681,25eca07b-a5e2-433e-b7c0-24b5d8e153de,43.7396086,#C C tunes the button,Mechanical Repair,Task Operation,"[CtxFixed] The action of tuning a button is a deliberate and purposeful operation, which falls under the category of Essential Operation.",4,r002,tunes button,5,no,,no,0,0,0.0,Gold,1170,2,170,,
9323,25eca07b-a5e2-433e-b7c0-24b5d8e153de,136.08927859999997,#C C touches a button on the steering wheel,Mechanical Repair,Stationary,"Low body/hand motion, likely involves minimal movement.",4,r002,touches button on steering wheel,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1171,2,171,,
273,25eca07b-a5e2-433e-b7c0-24b5d8e153de,608.8121676136719,#C C Drives along the road,Mechanical Repair,Locomotion,"Body moving through space, indicative of driving.",4,r002,drives along road,24,no,,no,0,0,0.0,Gold,1172,2,172,,
8515,25eca07b-a5e2-433e-b7c0-24b5d8e153de,957.989307275326,#C C Withdraws left hand from sun visor,Mechanical Repair,Object Transfer,Logistics step of removing hand from a location.,4,r002,withdraws left hand from sun visor,4,no,,no,0,0,0.0,Bad,1173,2,173,Stationary,
2933,30b9ff64-51c8-4481-ba6a-733ea2060aef,12.680005266666669,#C C puts food in her mouth,Walking Outdoors,Stationary,The action involves a static gesture (putting food in the mouth) with low body and hand motion.,4,r002,puts food in her mouth,7,no,,no,0,0,0.0,Gold,1174,2,174,,
7095,30b9ff64-51c8-4481-ba6a-733ea2060aef,111.91213526666668,#C C picks food with her spoon,Walking Outdoors,Task Operation,Core manual task involving high hand activity.,4,r002,picks food with her spoon,4,no,,no,0,0,0.0,Bad,1175,2,175,Object Transfer,
3309,30b9ff64-51c8-4481-ba6a-733ea2060aef,1098.2339286,#C C arranges the plates,Walking Outdoors,Stationary,The action of arranging plates is a static task and does not involve movement through space.,4,r002,arranges plates,6,no,,no,0,0,0.0,Bad,1176,2,176,Object Transfer,
7608,30b9ff64-51c8-4481-ba6a-733ea2060aef,1410.3884986,#C C puts a clothes in a laundry washing machine,Walking Outdoors,Stationary,"The action involves placing an item, which is a discrete action with low overall motion.",4,r002,puts clothes in laundry washing machine,4,no,,no,0,0,0.0,Bad,1177,2,177,Object Transfer,
11895,30b9ff64-51c8-4481-ba6a-733ea2060aef,1581.7362586,#C C pours the detergent on a lid,Walking Outdoors,Task Operation,Core task involving manual operation with hands.,4,r002,pours detergent on lid,3,no,,no,0,0,0.0,Gold,1178,2,178,,
