action,batch,corrected_action,dataset_rows_covered_if_validated,global_rank,high_priority_reason,high_priority_review,historical_bad_count,historical_bad_rate,historical_checked_count,narration_text,normalized_narration_stage2,reasoning,round,scenario,secondary_action,timestamp_sec,verdict,video_uid,watchlist_hit
Task Operation,11,,6,3380,,no,0,0.0,0,#C C dips the brush in his gloved right hand into the paint in a paint bucket on the floor.,dips brush in his gloved right hand into paint in paint bucket on floor,Core task involving high hand activity with the brush.,r002,Mechanical Repair,,317.7902609546634,Gold,18be74c1-9b20-41ca-8a89-7d0a1832ff55,no
Stationary,11,,3,8741,watchlist_verb,yes,0,0.0,0,#C C holds a baluster of the wooden rail with his gloved left hand.,holds baluster of wooden rail with his gloved left hand,"The action describes holding an object, which involves minimal motion.",r002,Mechanical Repair,,484.3644409546634,Gold,18be74c1-9b20-41ca-8a89-7d0a1832ff55,yes
Task Operation,11,,3,10863,,no,0,0.0,0,#C C paints the baluster of the wooden rail with the paint brush in his gloved right hand.,paints baluster of wooden rail with paint brush in his gloved right hand,Core manual task with high hand activity.,r002,Mechanical Repair,,488.5640709546634,Gold,18be74c1-9b20-41ca-8a89-7d0a1832ff55,no
Task Operation,11,,3,10868,,no,0,0.0,0,#C C paints the wooden rail baluster with the paintbrush in his gloved right hand.,paints wooden rail baluster with paintbrush in his gloved right hand,Core manual task involving high hand activity.,r002,Mechanical Repair,,543.1356152666667,Gold,18be74c1-9b20-41ca-8a89-7d0a1832ff55,no
Task Operation,11,,5,4523,,no,0,0.0,0,#C C dips the paintbrush in his gloved right hand into the paint in a paint bucket on the floor.,dips paintbrush in his gloved right hand into paint in paint bucket on floor,Core manual task involving high hand activity.,r002,Mechanical Repair,,585.0909952666667,Gold,18be74c1-9b20-41ca-8a89-7d0a1832ff55,no
Stationary,11,,3,9385,watchlist_verb,yes,0,0.0,0,#C C touches a polythene sheet on the ground with his gloved left hand.,touches polythene sheet on ground with his gloved left hand,"Low body/hand motion, indicative of a pause or inspection.",r002,Mechanical Repair,,636.9875952666666,Gold,18be74c1-9b20-41ca-8a89-7d0a1832ff55,yes
Task Operation,11,,4,6952,,no,0,0.0,0,#C C paints the of the wooden rail baluster with the paintbrush in his gloved right hand.,paints of wooden rail baluster with paintbrush in his gloved right hand,Core manual task involving high hand activity.,r002,Mechanical Repair,,651.8036252666667,Gold,18be74c1-9b20-41ca-8a89-7d0a1832ff55,no
Locomotion,11,,5,5731,,no,0,0.0,0,#C C walks to his left towards the paint bucket on the floor.,walks to his left towards paint bucket on floor,Body moving through space (walking).,r002,Mechanical Repair,,883.3461852666667,Gold,18be74c1-9b20-41ca-8a89-7d0a1832ff55,no
Object Transfer,11,Stationary,4,7927,,no,0,0.0,0,#C C removes her left hand from a polythene on the floor,removes her left hand from polythene on floor,"The action involves removing a hand from an object, which is a logistical step.",r002,Mechanical Repair,,1365.9943042879966,Bad,18be74c1-9b20-41ca-8a89-7d0a1832ff55,no
Stationary,11,Task Operation,4,8012,,no,0,0.0,0,#C C rotates the food,rotates food,"Rotation of food indicates low body motion, potentially while standing still.",r002,Cooking,,275.0413486,Bad,1b204c9b-30da-47cc-b793-8813169e72c7,no
Object Transfer,11,,4,7978,,no,0,0.0,0,#C C returns unknown to the fidge,returns unknown to fidge,Returning an object to a location (logistics step).,r002,Cooking,,292.29773080703126,Gold,1b204c9b-30da-47cc-b793-8813169e72c7,no
Task Operation,11,,11,1174,,no,0,0.0,0,#C C peels off the outer layer,peels off outer layer,Core manual task involving high hand activity.,r002,Cooking,,896.5960273792969,Gold,1b204c9b-30da-47cc-b793-8813169e72c7,no
Task Operation,11,,3,9719,,no,0,0.0,0,#C C crashes the garlic with the knife,crashes garlic with knife,Core task involving manual operation with the hands.,r002,Cooking,,1177.161027379297,Gold,1b204c9b-30da-47cc-b793-8813169e72c7,no
Object Transfer,11,,3,11535,,no,0,0.0,0,#C C picks up a piece of garlic,picks up piece of garlic,Logistics step involving picking up an object.,r002,Cooking,,1323.9050273792968,Gold,1b204c9b-30da-47cc-b793-8813169e72c7,no
Task Operation,11,,4,8381,,no,0,0.0,0,#C C unfolds the napkin with both hands.,unfolds napkin with both hands,Core manual task involving precise hand movements.,r002,Cleaning,,22.373829600000004,Gold,1bfe5ac2-cbf8-4364-8a30-60d97dd395df,no
Task Operation,11,,13,818,,no,0,0.0,0,#C C dips the napkin in the bucket of water.,dips napkin in bucket of water,Core task involving hand movement and interaction with objects.,r002,Cleaning,,36.418459600000006,Gold,1bfe5ac2-cbf8-4364-8a30-60d97dd395df,no
Task Operation,11,,16,586,,no,0,0.0,0,#C C squeezes water from the napkin in to the bucket of water.,squeezes water from napkin in to bucket of water,Core task involving manual effort with hands.,r002,Cleaning,,38.7932496,Gold,1bfe5ac2-cbf8-4364-8a30-60d97dd395df,no
Object Transfer,11,Task Operation,7,3088,,no,0,0.0,0,#C C unfolds the napkin with both hands.,unfolds napkin with both hands,Action involves picking up and unfolding an object.,r002,Cleaning,,179.6284096,Bad,1bfe5ac2-cbf8-4364-8a30-60d97dd395df,no
Locomotion,11,Object Transfer,3,11991,,no,0,0.0,0,#C C pulls the bucket of water to herself.,pulls bucket of water to herself,"Body moving through space to pull the bucket, indicating high body acceleration.",r002,Cleaning,,206.0219396,Bad,1bfe5ac2-cbf8-4364-8a30-60d97dd395df,no
Object Transfer,11,,3,9312,watchlist_verb,yes,0,0.0,0,#C C pulls the bucket of water close to her.,pulls bucket of water close to her,Logistics step involving moving an object (bucket).,r002,Cleaning,,563.4770609546634,Gold,1bfe5ac2-cbf8-4364-8a30-60d97dd395df,yes
Object Transfer,11,,4,7874,,no,0,0.0,0,#c c puts a water bottle in the fridge,puts water bottle in fridge,Logistics step involving picking up and putting down an object.,r002,Desk Work,,270.1754986,Gold,1e5cd1c1-7023-4800-b743-16a9c2753ac2,no
Object Transfer,11,,7,3052,,no,0,0.0,0,#C C takes a flower pot.,takes flower pot,Logistics/Setup step involving picking up an object.,r002,Gardening,,22.529858593568644,Gold,1f84d80d-6f8d-4e40-aabb-b33aad3ba594,no
Object Transfer,11,,16,582,,no,0,0.0,0,#C C puts the soil in the flower pot.,puts soil in flower pot,Logistics step involving transferring soil to a flower pot.,r002,Gardening,,62.77748526023531,Gold,1f84d80d-6f8d-4e40-aabb-b33aad3ba594,no
Locomotion,11,Object Transfer,3,9066,watchlist_verb,yes,0,0.0,0,#C C moves the flower pot.,moves flower pot,"Body moving through space to move an object, likely involves walking or carrying.",r002,Gardening,,81.73177526023531,Bad,1f84d80d-6f8d-4e40-aabb-b33aad3ba594,yes
Task Operation,11,,5,4707,,no,0,0.0,0,#C C levels the soil.,levels soil,Core manual task involving high hand activity.,r002,Gardening,,146.3125952602353,Gold,1f84d80d-6f8d-4e40-aabb-b33aad3ba594,no
Object Transfer,11,Task Operation,4,8032,,no,0,0.0,0,#C C scoops the flower plant.,scoops flower plant,Logistics step involving picking up and moving an object.,r002,Gardening,,173.4567552602353,Bad,1f84d80d-6f8d-4e40-aabb-b33aad3ba594,no
Task Operation,11,,4,7422,,no,0,0.0,0,#C C plants the flower in the flower pot.,plants flower in flower pot,"Core task involving manual manipulation, high hand activity.",r002,Gardening,,204.3410552602353,Gold,1f84d80d-6f8d-4e40-aabb-b33aad3ba594,no
Task Operation,11,,4,7424,,no,0,0.0,0,#C C plants the seedlings,plants seedlings,Core manual task involving high hand activity.,r002,Gardening,,316.6402350322917,Gold,1f84d80d-6f8d-4e40-aabb-b33aad3ba594,no
Task Operation,11,,5,5450,,no,0,0.0,0,#C C removes the soil using hands,removes soil using hands,Core manual task involving high hand activity.,r002,Gardening,,374.93852503229175,Gold,1f84d80d-6f8d-4e40-aabb-b33aad3ba594,no
Object Transfer,11,,9,1871,,no,0,0.0,0,#C C puts the soil to the seedling tray,puts soil to seedling tray,Logistics step involving the movement of soil to a seedling tray.,r002,Gardening,,380.12601503229166,Gold,1f84d80d-6f8d-4e40-aabb-b33aad3ba594,no
Task Operation,11,,4,7423,,no,0,0.0,0,#C C plants the seedling,plants seedling,Core task involving manual labor with the hands.,r002,Gardening,,505.09944503229167,Gold,1f84d80d-6f8d-4e40-aabb-b33aad3ba594,no
Stationary,11,,6,3952,,no,0,0.0,0,#C C rubs her hands together,rubs her hands together,"Low body/hand motion, likely preparing for a task.",r002,Gardening,,564.0652010671463,Gold,1f84d80d-6f8d-4e40-aabb-b33aad3ba594,no
Object Transfer,11,,4,7775,,no,0,0.0,0,#C C puts the plants in the yellow bucket,puts plants in yellow bucket,Logistics step involving picking up and placing the plants.,r002,Gardening,,897.8621223410996,Gold,1f84d80d-6f8d-4e40-aabb-b33aad3ba594,no
Task Operation,11,,3,11861,,no,0,0.0,0,#C C plucks the plants with her right hand,plucks plants with her right hand,Core manual task involving high hand activity.,r002,Gardening,,898.7003423410996,Gold,1f84d80d-6f8d-4e40-aabb-b33aad3ba594,no
Object Transfer,11,,11,1260,,no,0,0.0,0,#C C puts the spinach leaves in the bucket,puts spinach leaves in bucket,Logistics step involving the transfer of spinach leaves into a bucket.,r002,Gardening,,962.2829123410996,Gold,1f84d80d-6f8d-4e40-aabb-b33aad3ba594,no
Task Operation,11,,5,5190,,no,0,0.0,0,#C C plucks the spinach leaves with her right hand,plucks spinach leaves with her right hand,"Core manual task, high hand activity.",r002,Gardening,,1036.5567823410995,Gold,1f84d80d-6f8d-4e40-aabb-b33aad3ba594,no
Stationary,11,,5,5410,,no,0,0.0,0,#C C reads the paper,reads paper,"Low body/hand motion, likely involves visual focus with minimal physical activity.",r002,Playing Instrument,,26.556908600000003,Gold,271d7528-09b8-4649-bb55-183a94d6a626,no
Object Transfer,11,,7,2728,,no,0,0.0,0,#O man X picks labyrinth board game piece,man x picks labyrinth board game piece,"The action involves picking up an object, which is a logistics step.",r002,Playing Instrument,,44.5061986,Gold,271d7528-09b8-4649-bb55-183a94d6a626,no
Object Transfer,11,,7,2806,,no,0,0.0,0,#C C picks labyrinth board game piece,picks labyrinth board game piece,Logistics step of picking up an object.,r002,Playing Instrument,,58.3637986,Gold,271d7528-09b8-4649-bb55-183a94d6a626,no
Search,11,,3,10468,,no,0,0.0,0,#C C looks at the labyrinth board game,looks at labyrinth board game,"Head movement (visual search), hands mostly still.",r002,Playing Instrument,,135.56674859999998,Gold,271d7528-09b8-4649-bb55-183a94d6a626,no
Stationary,11,,3,8987,watchlist_verb,yes,0,0.0,0,#O man X touches his face,man x touches his face,"Low body/hand motion, likely focused or paused.",r002,Playing Instrument,,718.4200421677084,Gold,271d7528-09b8-4649-bb55-183a94d6a626,yes
Stationary,11,,3,8986,watchlist_verb,yes,0,0.0,0,#O man X touches the card,man x touches card,"Low body/hand motion, likely involves fine motor skills with minimal acceleration.",r002,Playing Instrument,,725.5962521677084,Gold,271d7528-09b8-4649-bb55-183a94d6a626,yes
Object Transfer,11,,5,4801,,no,0,0.0,0,#O man X picks the piece of labyrinth board game,man x picks piece of labyrinth board game,"The action involves picking up an object, which is a logistics step.",r002,Playing Instrument,,746.8722521677084,Gold,271d7528-09b8-4649-bb55-183a94d6a626,no
Task Operation,11,,3,11957,,no,0,0.0,0,#C C presses the brush against the paint container,presses brush against paint container,Core task involving manual dexterity and fine motor skills.,r002,Mechanical Repair,,21.13704,Gold,277e72e5-013a-446d-8463-778f1c786105,no
Stationary,11,,5,4198,watchlist_verb,yes,0,0.0,0,#C C holds down a nylon on the floor with left hand.,holds down nylon on floor with left hand,"Low body/hand motion, holding position.",r002,Mechanical Repair,,107.1185596,Gold,2991b1be-bdae-4fa4-a529-ac46cefb4487,yes
Stationary,11,,3,8988,watchlist_verb,yes,0,0.0,0,#O The man X touches his face with his left hand.,man x touches his face with his left hand,"Low body/hand motion, likely idle or thinking.",r002,Mechanical Repair,,309.63049,Gold,2d1bf98e-a133-4f63-bc1d-91f718078a52,yes
Task Operation,11,,3,9617,,no,0,0.0,0,#C C cleans the bicycle with the cloth in his right hand.,cleans bicycle with cloth in his right hand,Core manual task involving high hand activity.,r002,Mechanical Repair,,317.0995,Gold,2d1bf98e-a133-4f63-bc1d-91f718078a52,no
Object Transfer,11,,6,3578,,no,0,0.0,0,#C C passes the cloth from his left hand to his right hand.,passes cloth from his left hand to his right hand,Logistics step involving the transfer of an object between hands.,r002,Mechanical Repair,,321.68883,Gold,2d1bf98e-a133-4f63-bc1d-91f718078a52,no
Object Transfer,11,,3,10727,,no,0,0.0,0,#C The man X lifts the bicycle up with both hands for C.,man x lifts bicycle up with both hands for,"The action involves lifting an object, which is a logistics step.",r002,Mechanical Repair,,338.73768,Gold,2d1bf98e-a133-4f63-bc1d-91f718078a52,no
Stationary,11,,6,3167,watchlist_verb,yes,0,0.0,0,#C C holds the bicycle with his right hand.,holds bicycle with his right hand,"The action describes holding an object, which implies minimal movement.",r002,Mechanical Repair,,357.56717000000003,Gold,2d1bf98e-a133-4f63-bc1d-91f718078a52,yes
Locomotion,11,,3,10766,,no,0,0.0,0,#O The man X walks out of the workshop.,man x walks out of workshop,Body moving through space (walking).,r002,Mechanical Repair,,397.76237,Gold,2d1bf98e-a133-4f63-bc1d-91f718078a52,no
Task Operation,11,,3,8567,watchlist_verb,yes,0,0.0,0,#C C adjusts the basket on the bicycle with both hands.,adjusts basket on bicycle with both hands,Core manual task involving fine hand movements.,r002,Mechanical Repair,,421.77468,Gold,2d1bf98e-a133-4f63-bc1d-91f718078a52,yes
Object Transfer,11,,11,1091,watchlist_verb,yes,0,0.0,0,#C C closes the drawer with his left hand.,closes drawer with his left hand,"The action involves closing a drawer, which is a logistics step.",r002,Mechanical Repair,,480.21938,Gold,2d1bf98e-a133-4f63-bc1d-91f718078a52,yes
Object Transfer,11,,3,11039,,no,0,0.0,0,#C C picks another cable from a shelf.,picks another cable from shelf,Logistics step involving picking up an object.,r002,Mechanical Repair,,596.4491366666666,Gold,2d1bf98e-a133-4f63-bc1d-91f718078a52,no
Task Operation,11,,4,6587,,no,0,0.0,0,#C C fixes a cable to the basket #unsure,fixes cable to basket,Core manual task involving high hand activity.,r002,Mechanical Repair,,602.3445366666667,Gold,2d1bf98e-a133-4f63-bc1d-91f718078a52,no
Task Operation,11,,12,953,,no,0,0.0,0,#C C cuts the cables.,cuts cables,Core task involving manual dexterity and high hand activity.,r002,Mechanical Repair,,721.9303866666667,Gold,2d1bf98e-a133-4f63-bc1d-91f718078a52,no
Task Operation,11,,6,3666,,no,0,0.0,0,#C c picks pipette in the machine,picks pipette in machine,"Core manual task, high hand activity.",r002,Walking Outdoors,,15.06022,Gold,2e04b2bb-e5d3-4f66-a16e-f7756e14e749,no
Stationary,11,Search,7,2573,,no,0,0.0,0,#C c checks pipette,checks pipette,"The action described does not involve movement or high activity, but rather a check which is likely to be a low energy, stationary activity.",r002,Walking Outdoors,,17.17124,Bad,2e04b2bb-e5d3-4f66-a16e-f7756e14e749,no
Object Transfer,11,,8,2308,,no,0,0.0,0,#C c puts pipette in the container,puts pipette in container,"Action involves placing an object into a container, which is a logistics step.",r002,Walking Outdoors,,19.15529,Gold,2e04b2bb-e5d3-4f66-a16e-f7756e14e749,no
Stationary,11,,6,3290,watchlist_verb,yes,0,0.0,0,#C c touches a machine,touches machine,The action implies a brief interaction with a machine which is likely to involve low body/hand motion.,r002,Walking Outdoors,,92.8829,Gold,2e04b2bb-e5d3-4f66-a16e-f7756e14e749,yes
Object Transfer,11,,3,11771,,no,0,0.0,0,#C c places pipette on the table,places pipette on table,"Placing an object, short burst of hand activity.",r002,Walking Outdoors,,127.41932,Gold,2e04b2bb-e5d3-4f66-a16e-f7756e14e749,no
Stationary,11,Object Transfer,4,6169,watchlist_verb,yes,0,0.0,0,#C c opens the tray cell,opens tray cell,"The action described does not indicate movement but rather an interaction with an object, suggesting a low energy state.",r002,Walking Outdoors,,333.61031,Bad,2e04b2bb-e5d3-4f66-a16e-f7756e14e749,yes
Task Operation,11,,18,451,,no,0,0.0,0,#C c picks micropipette,picks micropipette,Core manual task with high hand activity.,r002,Walking Outdoors,,338.36136,Gold,2e04b2bb-e5d3-4f66-a16e-f7756e14e749,no
Object Transfer,11,,7,2816,,no,0,0.0,0,#C c picks pen on the table,picks pen on table,Logistics step of picking up an object.,r002,Walking Outdoors,,344.04266,Gold,2e04b2bb-e5d3-4f66-a16e-f7756e14e749,no
Stationary,11,Object Transfer,3,8724,watchlist_verb,yes,0,0.0,0,#C c closes tray cell,closes tray cell,The action described does not involve movement or significant body/hand activity.,r002,Walking Outdoors,,387.65143,Bad,2e04b2bb-e5d3-4f66-a16e-f7756e14e749,yes
Object Transfer,11,,9,1791,,no,0,0.0,0,#C c picks pipette pipe in a container,picks pipette pipe in container,"The action involves picking up an object, which is a logistics step.",r002,Walking Outdoors,,395.65953,Gold,2e04b2bb-e5d3-4f66-a16e-f7756e14e749,no
Task Operation,11,,5,4343,watchlist_verb,yes,0,0.0,0,#C c opens pipette pipe,opens pipette pipe,Core manual task involving fine hand movements.,r002,Walking Outdoors,,405.37979,Gold,2e04b2bb-e5d3-4f66-a16e-f7756e14e749,yes
Task Operation,11,,11,1248,,no,0,0.0,0,#C c puts liquid substance in the pipette pipe,puts liquid substance in pipette pipe,Core task involving precise hand movements.,r002,Walking Outdoors,,406.756,Gold,2e04b2bb-e5d3-4f66-a16e-f7756e14e749,no
